ダウンロードした時刻：2018/07/25 15:53:04

,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉
1940/5/3,,0,1,,0,1,,0,1
1940/5/4,,0,1,,0,1,,0,1
1940/5/5,,0,1,,0,1,,0,1
1940/5/6,,0,1,,0,1,,0,1
1940/5/7,,0,1,,0,1,,0,1
1940/5/8,,0,1,,0,1,,0,1
1940/5/9,,0,1,,0,1,,0,1
1940/5/10,,0,1,,0,1,,0,1
1940/5/11,,0,1,,0,1,,0,1
1940/5/12,,0,1,,0,1,,0,1
1940/5/13,,0,1,,0,1,,0,1
1940/5/14,,0,1,,0,1,,0,1
1940/5/15,,0,1,,0,1,,0,1
1940/5/16,,0,1,,0,1,,0,1
1940/5/17,,0,1,,0,1,,0,1
1940/5/18,,0,1,,0,1,,0,1
1940/5/19,,0,1,,0,1,,0,1
1940/5/20,,0,1,,0,1,,0,1
1940/5/21,,0,1,,0,1,,0,1
1940/5/22,,0,1,,0,1,,0,1
1940/5/23,,0,1,,0,1,,0,1
1940/5/24,,0,1,,0,1,,0,1
1940/5/25,,0,1,,0,1,,0,1
1940/5/26,,0,1,,0,1,,0,1
1940/5/27,,0,1,,0,1,,0,1
1940/5/28,,0,1,,0,1,,0,1
1940/5/29,,0,1,,0,1,,0,1
1940/5/30,,0,1,,0,1,,0,1
1940/5/31,,0,1,,0,1,,0,1
1940/6/1,,0,1,,0,1,,0,1
1940/6/2,,0,1,,0,1,,0,1
1940/6/3,,0,1,,0,1,,0,1
1940/6/4,,0,1,,0,1,,0,1
1940/6/5,,0,1,,0,1,,0,1
1940/6/6,,0,1,,0,1,,0,1
1940/6/7,,0,1,,0,1,,0,1
1940/6/8,,0,1,,0,1,,0,1
1940/6/9,,0,1,,0,1,,0,1
1940/6/10,,0,1,,0,1,,0,1
1940/6/11,,0,1,,0,1,,0,1
1940/6/12,,0,1,,0,1,,0,1
1940/6/13,,0,1,,0,1,,0,1
1940/6/14,,0,1,,0,1,,0,1
1940/6/15,,0,1,,0,1,,0,1
1940/6/16,,0,1,,0,1,,0,1
1940/6/17,,0,1,,0,1,,0,1
1940/6/18,,0,1,,0,1,,0,1
1940/6/19,,0,1,,0,1,,0,1
1940/6/20,,0,1,,0,1,,0,1
1940/6/21,,0,1,,0,1,,0,1
1940/6/22,,0,1,,0,1,,0,1
1940/6/23,,0,1,,0,1,,0,1
1940/6/24,,0,1,,0,1,,0,1
1940/6/25,,0,1,,0,1,,0,1
1940/6/26,,0,1,,0,1,,0,1
1940/6/27,,0,1,,0,1,,0,1
1940/6/28,,0,1,,0,1,,0,1
1940/6/29,,0,1,,0,1,,0,1
1940/6/30,,0,1,,0,1,,0,1
1940/7/1,,0,1,,0,1,,0,1
1940/7/2,,0,1,,0,1,,0,1
1940/7/3,,0,1,,0,1,,0,1
1940/7/4,,0,1,,0,1,,0,1
1940/7/5,,0,1,,0,1,,0,1
1940/7/6,,0,1,,0,1,,0,1
1940/7/7,,0,1,,0,1,,0,1
1940/7/8,,0,1,,0,1,,0,1
1940/7/9,,0,1,,0,1,,0,1
1940/7/10,,0,1,,0,1,,0,1
1940/7/11,,0,1,,0,1,,0,1
1940/7/12,,0,1,,0,1,,0,1
1940/7/13,,0,1,,0,1,,0,1
1940/7/14,,0,1,,0,1,,0,1
1940/7/15,,0,1,,0,1,,0,1
1940/7/16,,0,1,,0,1,,0,1
1940/7/17,,0,1,,0,1,,0,1
1940/7/18,,0,1,,0,1,,0,1
1940/7/19,,0,1,,0,1,,0,1
1940/7/20,,0,1,,0,1,,0,1
1940/7/21,,0,1,,0,1,,0,1
1940/7/22,,0,1,,0,1,,0,1
1940/7/23,,0,1,,0,1,,0,1
1940/7/24,,0,1,,0,1,,0,1
1940/7/25,,0,1,,0,1,,0,1
1940/7/26,,0,1,,0,1,,0,1
1940/7/27,,0,1,,0,1,,0,1
1940/7/28,,0,1,,0,1,,0,1
1940/7/29,,0,1,,0,1,,0,1
1940/7/30,,0,1,,0,1,,0,1
1940/7/31,,0,1,,0,1,,0,1
1940/8/1,,0,1,,0,1,,0,1
1940/8/2,,0,1,,0,1,,0,1
1940/8/3,,0,1,,0,1,,0,1
1940/8/4,,0,1,,0,1,,0,1
1940/8/5,,0,1,,0,1,,0,1
1940/8/6,,0,1,,0,1,,0,1
1940/8/7,,0,1,,0,1,,0,1
1940/8/8,,0,1,,0,1,,0,1
1940/8/9,,0,1,,0,1,,0,1
1940/8/10,,0,1,,0,1,,0,1
1940/8/11,,0,1,,0,1,,0,1
1940/8/12,,0,1,,0,1,,0,1
1940/8/13,,0,1,,0,1,,0,1
1940/8/14,,0,1,,0,1,,0,1
1940/8/15,,0,1,,0,1,,0,1
1940/8/16,,0,1,,0,1,,0,1
1940/8/17,,0,1,,0,1,,0,1
1940/8/18,,0,1,,0,1,,0,1
1940/8/19,,0,1,,0,1,,0,1
1940/8/20,,0,1,,0,1,,0,1
1940/8/21,,0,1,,0,1,,0,1
1940/8/22,,0,1,,0,1,,0,1
1940/8/23,,0,1,,0,1,,0,1
1940/8/24,,0,1,,0,1,,0,1
1940/8/25,,0,1,,0,1,,0,1
1940/8/26,,0,1,,0,1,,0,1
1940/8/27,,0,1,,0,1,,0,1
1940/8/28,,0,1,,0,1,,0,1
1940/8/29,,0,1,,0,1,,0,1
1940/8/30,,0,1,,0,1,,0,1
1940/8/31,,0,1,,0,1,,0,1
1940/9/1,,0,1,,0,1,,0,1
1940/9/2,,0,1,,0,1,,0,1
1940/9/3,,0,1,,0,1,,0,1
1940/9/4,,0,1,,0,1,,0,1
1940/9/5,,0,1,,0,1,,0,1
1940/9/6,,0,1,,0,1,,0,1
1940/9/7,,0,1,,0,1,,0,1
1940/9/8,,0,1,,0,1,,0,1
1940/9/9,,0,1,,0,1,,0,1
1940/9/10,,0,1,,0,1,,0,1
1940/9/11,,0,1,,0,1,,0,1
1940/9/12,,0,1,,0,1,,0,1
1940/9/13,,0,1,,0,1,,0,1
1940/9/14,,0,1,,0,1,,0,1
1940/9/15,,0,1,,0,1,,0,1
1940/9/16,,0,1,,0,1,,0,1
1940/9/17,,0,1,,0,1,,0,1
1940/9/18,,0,1,,0,1,,0,1
1940/9/19,,0,1,,0,1,,0,1
1940/9/20,,0,1,,0,1,,0,1
1940/9/21,,0,1,,0,1,,0,1
1940/9/22,,0,1,,0,1,,0,1
1940/9/23,,0,1,,0,1,,0,1
1940/9/24,,0,1,,0,1,,0,1
1940/9/25,,0,1,,0,1,,0,1
1940/9/26,,0,1,,0,1,,0,1
1940/9/27,,0,1,,0,1,,0,1
1940/9/28,,0,1,,0,1,,0,1
1940/9/29,,0,1,,0,1,,0,1
1940/9/30,,0,1,,0,1,,0,1
1940/10/1,,0,1,,0,1,,0,1
1940/10/2,,0,1,,0,1,,0,1
1940/10/3,,0,1,,0,1,,0,1
1940/10/4,,0,1,,0,1,,0,1
1940/10/5,,0,1,,0,1,,0,1
1940/10/6,,0,1,,0,1,,0,1
1940/10/7,,0,1,,0,1,,0,1
1940/10/8,,0,1,,0,1,,0,1
1940/10/9,,0,1,,0,1,,0,1
1940/10/10,,0,1,,0,1,,0,1
1940/10/11,,0,1,,0,1,,0,1
1940/10/12,,0,1,,0,1,,0,1
1940/10/13,,0,1,,0,1,,0,1
1940/10/14,,0,1,,0,1,,0,1
1940/10/15,,0,1,,0,1,,0,1
1940/10/16,,0,1,,0,1,,0,1
1940/10/17,,0,1,,0,1,,0,1
1940/10/18,,0,1,,0,1,,0,1
1940/10/19,,0,1,,0,1,,0,1
1940/10/20,,0,1,,0,1,,0,1
1940/10/21,,0,1,,0,1,,0,1
1940/10/22,,0,1,,0,1,,0,1
1940/10/23,,0,1,,0,1,,0,1
1940/10/24,,0,1,,0,1,,0,1
1940/10/25,,0,1,,0,1,,0,1
1940/10/26,,0,1,,0,1,,0,1
1940/10/27,,0,1,,0,1,,0,1
1940/10/28,,0,1,,0,1,,0,1
1940/10/29,,0,1,,0,1,,0,1
1940/10/30,,0,1,,0,1,,0,1
1940/10/31,,0,1,,0,1,,0,1
1940/11/1,,0,1,,0,1,,0,1
1940/11/2,,0,1,,0,1,,0,1
1940/11/3,,0,1,,0,1,,0,1
1940/11/4,,0,1,,0,1,,0,1
1940/11/5,,0,1,,0,1,,0,1
1940/11/6,,0,1,,0,1,,0,1
1940/11/7,,0,1,,0,1,,0,1
1940/11/8,,0,1,,0,1,,0,1
1940/11/9,,0,1,,0,1,,0,1
1940/11/10,,0,1,,0,1,,0,1
1940/11/11,,0,1,,0,1,,0,1
1940/11/12,,0,1,,0,1,,0,1
1940/11/13,,0,1,,0,1,,0,1
1940/11/14,,0,1,,0,1,,0,1
1940/11/15,,0,1,,0,1,,0,1
1940/11/16,,0,1,,0,1,,0,1
1940/11/17,,0,1,,0,1,,0,1
1940/11/18,,0,1,,0,1,,0,1
1940/11/19,,0,1,,0,1,,0,1
1940/11/20,,0,1,,0,1,,0,1
1940/11/21,,0,1,,0,1,,0,1
1940/11/22,,0,1,,0,1,,0,1
1940/11/23,,0,1,,0,1,,0,1
1940/11/24,,0,1,,0,1,,0,1
1940/11/25,,0,1,,0,1,,0,1
1940/11/26,,0,1,,0,1,,0,1
1940/11/27,,0,1,,0,1,,0,1
1940/11/28,,0,1,,0,1,,0,1
1940/11/29,,0,1,,0,1,,0,1
1940/11/30,,0,1,,0,1,,0,1
1940/12/1,,0,1,,0,1,,0,1
1940/12/2,,0,1,,0,1,,0,1
1940/12/3,,0,1,,0,1,,0,1
1940/12/4,,0,1,,0,1,,0,1
1940/12/5,,0,1,,0,1,,0,1
1940/12/6,,0,1,,0,1,,0,1
1940/12/7,,0,1,,0,1,,0,1
1940/12/8,,0,1,,0,1,,0,1
1940/12/9,,0,1,,0,1,,0,1
1940/12/10,,0,1,,0,1,,0,1
1940/12/11,,0,1,,0,1,,0,1
1940/12/12,,0,1,,0,1,,0,1
1940/12/13,,0,1,,0,1,,0,1
1940/12/14,,0,1,,0,1,,0,1
1940/12/15,,0,1,,0,1,,0,1
1940/12/16,,0,1,,0,1,,0,1
1940/12/17,,0,1,,0,1,,0,1
1940/12/18,,0,1,,0,1,,0,1
1940/12/19,,0,1,,0,1,,0,1
1940/12/20,,0,1,,0,1,,0,1
1940/12/21,,0,1,,0,1,,0,1
1940/12/22,,0,1,,0,1,,0,1
1940/12/23,,0,1,,0,1,,0,1
1940/12/24,,0,1,,0,1,,0,1
1940/12/25,,0,1,,0,1,,0,1
1940/12/26,,0,1,,0,1,,0,1
1940/12/27,,0,1,,0,1,,0,1
1940/12/28,,0,1,,0,1,,0,1
1940/12/29,,0,1,,0,1,,0,1
1940/12/30,,0,1,,0,1,,0,1
1940/12/31,,0,1,,0,1,,0,1
1941/1/1,,0,1,,0,1,,0,1
1941/1/2,,0,1,,0,1,,0,1
1941/1/3,,0,1,,0,1,,0,1
1941/1/4,,0,1,,0,1,,0,1
1941/1/5,,0,1,,0,1,,0,1
1941/1/6,,0,1,,0,1,,0,1
1941/1/7,,0,1,,0,1,,0,1
1941/1/8,,0,1,,0,1,,0,1
1941/1/9,,0,1,,0,1,,0,1
1941/1/10,,0,1,,0,1,,0,1
1941/1/11,,0,1,,0,1,,0,1
1941/1/12,,0,1,,0,1,,0,1
1941/1/13,,0,1,,0,1,,0,1
1941/1/14,,0,1,,0,1,,0,1
1941/1/15,,0,1,,0,1,,0,1
1941/1/16,,0,1,,0,1,,0,1
1941/1/17,,0,1,,0,1,,0,1
1941/1/18,,0,1,,0,1,,0,1
1941/1/19,,0,1,,0,1,,0,1
1941/1/20,,0,1,,0,1,,0,1
1941/1/21,,0,1,,0,1,,0,1
1941/1/22,,0,1,,0,1,,0,1
1941/1/23,,0,1,,0,1,,0,1
1941/1/24,,0,1,,0,1,,0,1
1941/1/25,,0,1,,0,1,,0,1
1941/1/26,,0,1,,0,1,,0,1
1941/1/27,,0,1,,0,1,,0,1
1941/1/28,,0,1,,0,1,,0,1
1941/1/29,,0,1,,0,1,,0,1
1941/1/30,,0,1,,0,1,,0,1
1941/1/31,,0,1,,0,1,,0,1
1941/2/1,,0,1,,0,1,,0,1
1941/2/2,,0,1,,0,1,,0,1
1941/2/3,,0,1,,0,1,,0,1
1941/2/4,,0,1,,0,1,,0,1
1941/2/5,,0,1,,0,1,,0,1
1941/2/6,,0,1,,0,1,,0,1
1941/2/7,,0,1,,0,1,,0,1
1941/2/8,,0,1,,0,1,,0,1
1941/2/9,,0,1,,0,1,,0,1
1941/2/10,,0,1,,0,1,,0,1
1941/2/11,,0,1,,0,1,,0,1
1941/2/12,,0,1,,0,1,,0,1
1941/2/13,,0,1,,0,1,,0,1
1941/2/14,,0,1,,0,1,,0,1
1941/2/15,,0,1,,0,1,,0,1
1941/2/16,,0,1,,0,1,,0,1
1941/2/17,,0,1,,0,1,,0,1
1941/2/18,,0,1,,0,1,,0,1
1941/2/19,,0,1,,0,1,,0,1
1941/2/20,,0,1,,0,1,,0,1
1941/2/21,,0,1,,0,1,,0,1
1941/2/22,,0,1,,0,1,,0,1
1941/2/23,,0,1,,0,1,,0,1
1941/2/24,,0,1,,0,1,,0,1
1941/2/25,,0,1,,0,1,,0,1
1941/2/26,,0,1,,0,1,,0,1
1941/2/27,,0,1,,0,1,,0,1
1941/2/28,,0,1,,0,1,,0,1
1941/3/1,,0,1,,0,1,,0,1
1941/3/2,,0,1,,0,1,,0,1
1941/3/3,,0,1,,0,1,,0,1
1941/3/4,,0,1,,0,1,,0,1
1941/3/5,,0,1,,0,1,,0,1
1941/3/6,,0,1,,0,1,,0,1
1941/3/7,,0,1,,0,1,,0,1
1941/3/8,,0,1,,0,1,,0,1
1941/3/9,,0,1,,0,1,,0,1
1941/3/10,,0,1,,0,1,,0,1
1941/3/11,,0,1,,0,1,,0,1
1941/3/12,,0,1,,0,1,,0,1
1941/3/13,,0,1,,0,1,,0,1
1941/3/14,,0,1,,0,1,,0,1
1941/3/15,,0,1,,0,1,,0,1
1941/3/16,,0,1,,0,1,,0,1
1941/3/17,,0,1,,0,1,,0,1
1941/3/18,,0,1,,0,1,,0,1
1941/3/19,,0,1,,0,1,,0,1
1941/3/20,,0,1,,0,1,,0,1
1941/3/21,,0,1,,0,1,,0,1
1941/3/22,,0,1,,0,1,,0,1
1941/3/23,,0,1,,0,1,,0,1
1941/3/24,,0,1,,0,1,,0,1
1941/3/25,,0,1,,0,1,,0,1
1941/3/26,,0,1,,0,1,,0,1
1941/3/27,,0,1,,0,1,,0,1
1941/3/28,,0,1,,0,1,,0,1
1941/3/29,,0,1,,0,1,,0,1
1941/3/30,,0,1,,0,1,,0,1
1941/3/31,,0,1,,0,1,,0,1
1941/4/1,,0,1,,0,1,,0,1
1941/4/2,,0,1,,0,1,,0,1
1941/4/3,,0,1,,0,1,,0,1
1941/4/4,,0,1,,0,1,,0,1
1941/4/5,,0,1,,0,1,,0,1
1941/4/6,,0,1,,0,1,,0,1
1941/4/7,,0,1,,0,1,,0,1
1941/4/8,,0,1,,0,1,,0,1
1941/4/9,,0,1,,0,1,,0,1
1941/4/10,,0,1,,0,1,,0,1
1941/4/11,,0,1,,0,1,,0,1
1941/4/12,,0,1,,0,1,,0,1
1941/4/13,,0,1,,0,1,,0,1
1941/4/14,,0,1,,0,1,,0,1
1941/4/15,,0,1,,0,1,,0,1
1941/4/16,,0,1,,0,1,,0,1
1941/4/17,,0,1,,0,1,,0,1
1941/4/18,,0,1,,0,1,,0,1
1941/4/19,,0,1,,0,1,,0,1
1941/4/20,,0,1,,0,1,,0,1
1941/4/21,,0,1,,0,1,,0,1
1941/4/22,,0,1,,0,1,,0,1
1941/4/23,,0,1,,0,1,,0,1
1941/4/24,,0,1,,0,1,,0,1
1941/4/25,,0,1,,0,1,,0,1
1941/4/26,,0,1,,0,1,,0,1
1941/4/27,,0,1,,0,1,,0,1
1941/4/28,,0,1,,0,1,,0,1
1941/4/29,,0,1,,0,1,,0,1
1941/4/30,,0,1,,0,1,,0,1
1941/5/1,,0,1,,0,1,,0,1
1941/5/2,,0,1,,0,1,,0,1
1941/5/3,,0,1,,0,1,,0,1
1941/5/4,,0,1,,0,1,,0,1
1941/5/5,,0,1,,0,1,,0,1
1941/5/6,,0,1,,0,1,,0,1
1941/5/7,,0,1,,0,1,,0,1
1941/5/8,,0,1,,0,1,,0,1
1941/5/9,,0,1,,0,1,,0,1
1941/5/10,,0,1,,0,1,,0,1
1941/5/11,,0,1,,0,1,,0,1
1941/5/12,,0,1,,0,1,,0,1
1941/5/13,,0,1,,0,1,,0,1
1941/5/14,,0,1,,0,1,,0,1
1941/5/15,,0,1,,0,1,,0,1
1941/5/16,,0,1,,0,1,,0,1
1941/5/17,,0,1,,0,1,,0,1
1941/5/18,,0,1,,0,1,,0,1
1941/5/19,,0,1,,0,1,,0,1
1941/5/20,,0,1,,0,1,,0,1
1941/5/21,,0,1,,0,1,,0,1
1941/5/22,,0,1,,0,1,,0,1
1941/5/23,,0,1,,0,1,,0,1
1941/5/24,,0,1,,0,1,,0,1
1941/5/25,,0,1,,0,1,,0,1
1941/5/26,,0,1,,0,1,,0,1
1941/5/27,,0,1,,0,1,,0,1
1941/5/28,,0,1,,0,1,,0,1
1941/5/29,,0,1,,0,1,,0,1
1941/5/30,,0,1,,0,1,,0,1
1941/5/31,,0,1,,0,1,,0,1
1941/6/1,,0,1,,0,1,,0,1
1941/6/2,,0,1,,0,1,,0,1
1941/6/3,,0,1,,0,1,,0,1
1941/6/4,,0,1,,0,1,,0,1
1941/6/5,,0,1,,0,1,,0,1
1941/6/6,,0,1,,0,1,,0,1
1941/6/7,,0,1,,0,1,,0,1
1941/6/8,,0,1,,0,1,,0,1
1941/6/9,,0,1,,0,1,,0,1
1941/6/10,,0,1,,0,1,,0,1
1941/6/11,,0,1,,0,1,,0,1
1941/6/12,,0,1,,0,1,,0,1
1941/6/13,,0,1,,0,1,,0,1
1941/6/14,,0,1,,0,1,,0,1
1941/6/15,,0,1,,0,1,,0,1
1941/6/16,,0,1,,0,1,,0,1
1941/6/17,,0,1,,0,1,,0,1
1941/6/18,,0,1,,0,1,,0,1
1941/6/19,,0,1,,0,1,,0,1
1941/6/20,,0,1,,0,1,,0,1
1941/6/21,,0,1,,0,1,,0,1
1941/6/22,,0,1,,0,1,,0,1
1941/6/23,,0,1,,0,1,,0,1
1941/6/24,,0,1,,0,1,,0,1
1941/6/25,,0,1,,0,1,,0,1
1941/6/26,,0,1,,0,1,,0,1
1941/6/27,,0,1,,0,1,,0,1
1941/6/28,,0,1,,0,1,,0,1
1941/6/29,,0,1,,0,1,,0,1
1941/6/30,,0,1,,0,1,,0,1
1941/7/1,,0,1,,0,1,,0,1
1941/7/2,,0,1,,0,1,,0,1
1941/7/3,,0,1,,0,1,,0,1
1941/7/4,,0,1,,0,1,,0,1
1941/7/5,,0,1,,0,1,,0,1
1941/7/6,,0,1,,0,1,,0,1
1941/7/7,,0,1,,0,1,,0,1
1941/7/8,,0,1,,0,1,,0,1
1941/7/9,,0,1,,0,1,,0,1
1941/7/10,,0,1,,0,1,,0,1
1941/7/11,,0,1,,0,1,,0,1
1941/7/12,,0,1,,0,1,,0,1
1941/7/13,,0,1,,0,1,,0,1
1941/7/14,,0,1,,0,1,,0,1
1941/7/15,,0,1,,0,1,,0,1
1941/7/16,,0,1,,0,1,,0,1
1941/7/17,,0,1,,0,1,,0,1
1941/7/18,,0,1,,0,1,,0,1
1941/7/19,,0,1,,0,1,,0,1
1941/7/20,,0,1,,0,1,,0,1
1941/7/21,,0,1,,0,1,,0,1
1941/7/22,,0,1,,0,1,,0,1
1941/7/23,,0,1,,0,1,,0,1
1941/7/24,,0,1,,0,1,,0,1
1941/7/25,,0,1,,0,1,,0,1
1941/7/26,,0,1,,0,1,,0,1
1941/7/27,,0,1,,0,1,,0,1
1941/7/28,,0,1,,0,1,,0,1
1941/7/29,,0,1,,0,1,,0,1
1941/7/30,,0,1,,0,1,,0,1
1941/7/31,,0,1,,0,1,,0,1
1941/8/1,,0,1,,0,1,,0,1
1941/8/2,,0,1,,0,1,,0,1
1941/8/3,,0,1,,0,1,,0,1
1941/8/4,,0,1,,0,1,,0,1
1941/8/5,,0,1,,0,1,,0,1
1941/8/6,,0,1,,0,1,,0,1
1941/8/7,,0,1,,0,1,,0,1
1941/8/8,,0,1,,0,1,,0,1
1941/8/9,,0,1,,0,1,,0,1
1941/8/10,,0,1,,0,1,,0,1
1941/8/11,,0,1,,0,1,,0,1
1941/8/12,,0,1,,0,1,,0,1
1941/8/13,,0,1,,0,1,,0,1
1941/8/14,,0,1,,0,1,,0,1
1941/8/15,,0,1,,0,1,,0,1
1941/8/16,,0,1,,0,1,,0,1
1941/8/17,,0,1,,0,1,,0,1
1941/8/18,,0,1,,0,1,,0,1
1941/8/19,,0,1,,0,1,,0,1
1941/8/20,,0,1,,0,1,,0,1
1941/8/21,,0,1,,0,1,,0,1
1941/8/22,,0,1,,0,1,,0,1
1941/8/23,,0,1,,0,1,,0,1
1941/8/24,,0,1,,0,1,,0,1
1941/8/25,,0,1,,0,1,,0,1
1941/8/26,,0,1,,0,1,,0,1
1941/8/27,,0,1,,0,1,,0,1
1941/8/28,,0,1,,0,1,,0,1
1941/8/29,,0,1,,0,1,,0,1
1941/8/30,,0,1,,0,1,,0,1
1941/8/31,,0,1,,0,1,,0,1
1941/9/1,,0,1,,0,1,,0,1
1941/9/2,,0,1,,0,1,,0,1
1941/9/3,,0,1,,0,1,,0,1
1941/9/4,,0,1,,0,1,,0,1
1941/9/5,,0,1,,0,1,,0,1
1941/9/6,,0,1,,0,1,,0,1
1941/9/7,,0,1,,0,1,,0,1
1941/9/8,,0,1,,0,1,,0,1
1941/9/9,,0,1,,0,1,,0,1
1941/9/10,,0,1,,0,1,,0,1
1941/9/11,,0,1,,0,1,,0,1
1941/9/12,,0,1,,0,1,,0,1
1941/9/13,,0,1,,0,1,,0,1
1941/9/14,,0,1,,0,1,,0,1
1941/9/15,,0,1,,0,1,,0,1
1941/9/16,,0,1,,0,1,,0,1
