ダウンロードした時刻：2018/07/25 16:16:07

,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉
1970/3/28,9.3,8,1,14.0,8,1,5.5,8,1
1970/3/29,10.9,8,1,16.1,8,1,3.8,8,1
1970/3/30,11.0,8,1,14.9,8,1,6.3,8,1
1970/3/31,8.5,8,1,12.1,8,1,3.8,8,1
1970/4/1,9.2,8,1,14.5,8,1,3.8,8,1
1970/4/2,8.0,8,1,10.9,8,1,5.0,8,1
1970/4/3,7.6,8,1,10.0,8,1,5.9,8,1
1970/4/4,7.8,8,1,11.1,8,1,3.9,8,1
1970/4/5,7.9,8,1,11.9,8,1,4.1,8,1
1970/4/6,10.7,8,1,14.4,8,1,4.1,8,1
1970/4/7,14.9,8,1,16.8,8,1,12.9,8,1
1970/4/8,13.5,8,1,17.1,8,1,10.1,8,1
1970/4/9,13.3,8,1,16.1,8,1,9.6,8,1
1970/4/10,14.2,8,1,19.6,8,1,9.1,8,1
1970/4/11,10.5,8,1,12.8,8,1,8.9,8,1
1970/4/12,11.8,8,1,15.2,8,1,8.0,8,1
1970/4/13,9.1,8,1,13.0,8,1,5.5,8,1
1970/4/14,7.6,8,1,11.0,8,1,2.8,8,1
1970/4/15,11.7,8,1,16.1,8,1,6.1,8,1
1970/4/16,14.7,8,1,18.3,8,1,10.5,8,1
1970/4/17,15.9,8,1,19.6,8,1,10.6,8,1
1970/4/18,10.6,8,1,17.0,8,1,7.9,8,1
1970/4/19,12.6,8,1,16.0,8,1,8.3,8,1
1970/4/20,14.6,8,1,19.3,8,1,11.9,8,1
1970/4/21,16.2,8,1,20.9,8,1,12.7,8,1
1970/4/22,10.0,8,1,12.8,8,1,7.0,8,1
1970/4/23,10.8,8,1,17.2,8,1,5.7,8,1
1970/4/24,12.0,8,1,18.0,8,1,6.4,8,1
1970/4/25,12.8,8,1,16.0,8,1,8.5,8,1
1970/4/26,13.8,8,1,16.4,8,1,10.9,8,1
1970/4/27,16.4,8,1,20.9,8,1,13.1,8,1
1970/4/28,12.9,8,1,15.0,8,1,11.1,8,1
1970/4/29,16.3,8,1,21.8,8,1,11.0,8,1
1970/4/30,14.6,8,1,18.2,8,1,12.0,8,1
1970/5/1,15.5,8,1,22.3,8,1,9.9,8,1
1970/5/2,15.6,8,1,22.6,8,1,9.3,8,1
1970/5/3,15.8,8,1,20.8,8,1,11.6,8,1
1970/5/4,15.9,8,1,20.5,8,1,11.2,8,1
1970/5/5,15.5,8,1,17.4,8,1,13.7,8,1
1970/5/6,16.3,8,1,20.2,8,1,12.3,8,1
1970/5/7,15.7,8,1,17.0,8,1,13.9,8,1
1970/5/8,18.2,8,1,20.1,8,1,15.5,8,1
1970/5/9,18.5,8,1,22.5,8,1,16.9,8,1
1970/5/10,18.7,8,1,20.1,8,1,17.0,8,1
1970/5/11,18.7,8,1,20.4,8,1,17.0,8,1
1970/5/12,18.8,8,1,23.0,8,1,15.9,8,1
1970/5/13,17.9,8,1,21.4,8,1,14.2,8,1
1970/5/14,18.2,8,1,23.8,8,1,12.3,8,1
1970/5/15,17.9,8,1,22.1,8,1,14.3,8,1
1970/5/16,18.1,8,1,22.7,8,1,13.6,8,1
1970/5/17,13.5,8,1,16.4,8,1,12.6,8,1
1970/5/18,17.9,8,1,23.4,8,1,13.6,8,1
1970/5/19,21.2,8,1,27.0,8,1,16.3,8,1
1970/5/20,19.6,8,1,23.2,8,1,14.5,8,1
1970/5/21,18.5,8,1,22.1,8,1,14.0,8,1
1970/5/22,18.9,8,1,24.9,8,1,15.5,8,1
1970/5/23,19.7,8,1,24.6,8,1,16.0,8,1
1970/5/24,18.2,8,1,21.3,8,1,14.5,8,1
1970/5/25,18.2,8,1,21.9,8,1,13.2,8,1
1970/5/26,21.3,8,1,23.9,8,1,18.5,8,1
1970/5/27,22.6,8,1,26.9,8,1,20.2,8,1
1970/5/28,21.0,8,1,24.4,8,1,18.8,8,1
1970/5/29,18.5,8,1,21.4,8,1,14.9,8,1
1970/5/30,18.2,8,1,22.9,8,1,14.1,8,1
1970/5/31,19.3,8,1,24.0,8,1,13.9,8,1
1970/6/1,18.1,8,1,20.0,8,1,15.8,8,1
1970/6/2,19.0,8,1,23.9,8,1,16.1,8,1
1970/6/3,16.3,8,1,18.1,8,1,14.6,8,1
1970/6/4,18.4,8,1,23.0,8,1,14.0,8,1
1970/6/5,18.1,8,1,20.7,8,1,15.5,8,1
1970/6/6,18.1,8,1,22.1,8,1,14.9,8,1
1970/6/7,20.6,8,1,28.2,8,1,13.1,8,1
1970/6/8,20.7,8,1,26.3,8,1,14.9,8,1
1970/6/9,20.5,8,1,24.1,8,1,15.7,8,1
1970/6/10,21.0,8,1,22.9,8,1,19.4,8,1
1970/6/11,20.2,8,1,21.4,8,1,19.0,8,1
1970/6/12,19.1,8,1,20.3,8,1,18.2,8,1
1970/6/13,21.6,8,1,25.3,8,1,18.1,8,1
1970/6/14,22.0,8,1,24.9,8,1,19.5,8,1
1970/6/15,18.0,8,1,19.9,8,1,15.3,8,1
1970/6/16,14.9,8,1,15.6,8,1,13.4,8,1
1970/6/17,15.8,8,1,18.0,8,1,13.7,8,1
1970/6/18,18.7,8,1,20.9,8,1,15.3,8,1
1970/6/19,20.0,8,1,22.2,8,1,18.8,8,1
1970/6/20,21.3,8,1,23.8,8,1,19.0,8,1
1970/6/21,19.7,8,1,21.0,8,1,18.2,8,1
1970/6/22,19.3,8,1,21.1,8,1,17.8,8,1
1970/6/23,19.7,8,1,22.1,8,1,17.7,8,1
1970/6/24,20.5,8,1,23.7,8,1,16.0,8,1
1970/6/25,20.5,8,1,21.5,8,1,19.0,8,1
1970/6/26,20.7,8,1,22.6,8,1,19.1,8,1
1970/6/27,21.4,8,1,24.5,8,1,19.1,8,1
1970/6/28,22.8,8,1,30.1,8,1,18.8,8,1
1970/6/29,22.5,8,1,27.5,8,1,19.5,8,1
1970/6/30,20.9,8,1,23.1,8,1,19.9,8,1
1970/7/1,19.8,8,1,20.4,8,1,18.8,8,1
1970/7/2,20.0,8,1,21.9,8,1,18.5,8,1
1970/7/3,19.8,8,1,23.1,8,1,17.3,8,1
1970/7/4,21.6,8,1,25.8,8,1,18.1,8,1
1970/7/5,22.3,8,1,25.7,8,1,20.1,8,1
1970/7/6,19.5,8,1,21.2,8,1,18.7,8,1
1970/7/7,18.1,8,1,19.9,8,1,15.9,8,1
1970/7/8,18.1,8,1,20.4,8,1,16.0,8,1
1970/7/9,20.3,8,1,23.0,8,1,17.5,8,1
1970/7/10,22.4,8,1,26.3,8,1,20.0,8,1
1970/7/11,22.2,8,1,25.1,8,1,19.7,8,1
1970/7/12,25.1,8,1,28.0,8,1,23.2,8,1
1970/7/13,23.8,8,1,25.4,8,1,21.3,8,1
1970/7/14,24.0,8,1,27.9,8,1,21.5,8,1
1970/7/15,23.9,8,1,28.0,8,1,21.5,8,1
1970/7/16,24.0,8,1,27.6,8,1,20.8,8,1
1970/7/17,24.2,8,1,26.8,8,1,22.1,8,1
1970/7/18,26.5,8,1,30.0,8,1,22.9,8,1
1970/7/19,26.1,8,1,28.5,8,1,24.9,8,1
1970/7/20,27.2,8,1,31.0,8,1,24.0,8,1
1970/7/21,26.4,8,1,31.0,8,1,22.1,8,1
1970/7/22,26.6,8,1,31.2,8,1,23.6,8,1
1970/7/23,25.7,8,1,30.1,8,1,21.8,8,1
1970/7/24,25.7,8,1,28.8,8,1,23.1,8,1
1970/7/25,26.0,8,1,29.3,8,1,22.9,8,1
1970/7/26,26.5,8,1,30.0,8,1,23.1,8,1
1970/7/27,27.2,8,1,30.7,8,1,24.0,8,1
1970/7/28,26.9,8,1,30.7,8,1,24.8,8,1
1970/7/29,27.8,8,1,31.3,8,1,24.0,8,1
1970/7/30,26.3,8,1,27.9,8,1,25.4,8,1
1970/7/31,26.6,8,1,29.0,8,1,24.7,8,1
1970/8/1,27.3,8,1,30.1,8,1,25.5,8,1
1970/8/2,26.1,8,1,29.0,8,1,23.4,8,1
1970/8/3,23.0,8,1,24.9,8,1,21.8,8,1
1970/8/4,25.6,8,1,28.8,8,1,21.9,8,1
1970/8/5,27.7,8,1,33.0,8,1,24.2,8,1
1970/8/6,27.0,8,1,31.4,8,1,24.2,8,1
1970/8/7,24.2,8,1,26.1,8,1,22.0,8,1
1970/8/8,24.2,8,1,29.2,8,1,21.1,8,1
1970/8/9,24.6,8,1,29.3,8,1,21.3,8,1
1970/8/10,23.5,8,1,29.0,8,1,20.2,8,1
1970/8/11,23.9,8,1,28.7,8,1,18.5,8,1
1970/8/12,22.7,8,1,28.4,8,1,18.1,8,1
1970/8/13,23.6,8,1,27.3,8,1,17.4,8,1
1970/8/14,26.1,8,1,28.4,8,1,23.9,8,1
1970/8/15,28.3,8,1,31.0,8,1,26.0,8,1
1970/8/16,28.4,8,1,30.9,8,1,26.6,8,1
1970/8/17,27.2,8,1,30.1,8,1,24.8,8,1
1970/8/18,25.8,8,1,29.1,8,1,23.4,8,1
1970/8/19,25.1,8,1,28.6,8,1,22.4,8,1
1970/8/20,26.3,8,1,31.3,8,1,23.1,8,1
1970/8/21,27.4,8,1,31.1,8,1,23.4,8,1
1970/8/22,27.7,8,1,30.1,8,1,25.4,8,1
1970/8/23,26.9,8,1,30.6,8,1,24.5,8,1
1970/8/24,26.6,8,1,30.0,8,1,23.3,8,1
1970/8/25,25.9,8,1,30.4,8,1,21.8,8,1
1970/8/26,26.0,8,1,31.0,8,1,21.6,8,1
1970/8/27,26.2,8,1,31.0,8,1,22.9,8,1
1970/8/28,25.8,8,1,30.3,8,1,23.0,8,1
1970/8/29,27.2,8,1,32.0,8,1,23.5,8,1
1970/8/30,22.7,8,1,25.0,8,1,20.7,8,1
1970/8/31,23.0,8,1,26.0,8,1,19.8,8,1
1970/9/1,25.7,8,1,29.9,8,1,22.3,8,1
1970/9/2,27.9,8,1,30.8,8,1,25.4,8,1
1970/9/3,27.6,8,1,34.2,8,1,24.7,8,1
1970/9/4,23.9,8,1,27.7,8,1,20.7,8,1
1970/9/5,23.7,8,1,28.7,8,1,20.1,8,1
1970/9/6,25.1,8,1,28.9,8,1,21.0,8,1
1970/9/7,24.6,8,1,28.0,8,1,21.6,8,1
1970/9/8,23.2,8,1,27.1,8,1,20.7,8,1
1970/9/9,25.7,8,1,28.9,8,1,21.8,8,1
1970/9/10,26.7,8,1,30.0,8,1,24.3,8,1
1970/9/11,23.8,8,1,27.5,8,1,21.0,8,1
1970/9/12,21.3,8,1,23.9,8,1,19.9,8,1
1970/9/13,25.7,8,1,32.0,8,1,22.8,8,1
1970/9/14,23.7,8,1,27.1,8,1,20.9,8,1
1970/9/15,24.6,8,1,31.6,8,1,21.0,8,1
1970/9/16,21.4,8,1,23.2,8,1,20.4,8,1
1970/9/17,23.0,8,1,26.0,8,1,20.0,8,1
1970/9/18,24.7,8,1,26.4,8,1,23.0,8,1
1970/9/19,20.3,8,1,24.0,8,1,18.9,8,1
1970/9/20,21.3,8,1,26.1,8,1,18.3,8,1
1970/9/21,21.3,8,1,24.1,8,1,18.0,8,1
1970/9/22,25.3,8,1,29.5,8,1,20.1,8,1
1970/9/23,24.4,8,1,27.5,8,1,19.3,8,1
1970/9/24,19.5,8,1,20.4,8,1,18.9,8,1
1970/9/25,21.3,8,1,24.1,8,1,19.4,8,1
1970/9/26,18.7,8,1,20.5,8,1,17.4,8,1
1970/9/27,18.2,8,1,22.8,8,1,13.5,8,1
1970/9/28,18.6,8,1,23.0,8,1,14.2,8,1
1970/9/29,19.8,8,1,23.3,8,1,17.4,8,1
1970/9/30,19.3,8,1,23.2,8,1,16.7,8,1
1970/10/1,18.8,8,1,21.2,8,1,16.2,8,1
1970/10/2,19.0,8,1,23.6,8,1,16.0,8,1
1970/10/3,17.8,8,1,22.1,8,1,14.9,8,1
1970/10/4,16.3,8,1,18.3,8,1,15.0,8,1
1970/10/5,15.2,8,1,16.8,8,1,14.0,8,1
1970/10/6,17.9,8,1,24.3,8,1,13.1,8,1
1970/10/7,17.2,8,1,23.3,8,1,11.9,8,1
1970/10/8,20.2,8,1,25.0,8,1,14.9,8,1
1970/10/9,21.5,8,1,25.7,8,1,16.0,8,1
1970/10/10,22.3,8,1,26.1,8,1,19.4,8,1
1970/10/11,18.0,8,1,19.4,8,1,16.3,8,1
1970/10/12,16.7,8,1,17.5,8,1,15.7,8,1
1970/10/13,19.5,8,1,24.8,8,1,16.9,8,1
1970/10/14,16.8,8,1,18.0,8,1,16.1,8,1
1970/10/15,18.7,8,1,24.0,8,1,15.5,8,1
1970/10/16,18.5,8,1,23.4,8,1,13.3,8,1
1970/10/17,16.1,8,1,17.7,8,1,14.4,8,1
1970/10/18,16.2,8,1,20.2,8,1,12.1,8,1
1970/10/19,15.0,8,1,18.3,8,1,11.4,8,1
1970/10/20,12.4,8,1,17.2,8,1,8.1,8,1
1970/10/21,13.1,8,1,18.0,8,1,7.3,8,1
1970/10/22,15.7,8,1,21.9,8,1,6.9,8,1
1970/10/23,17.6,8,1,22.7,8,1,9.8,8,1
1970/10/24,19.0,8,1,25.0,8,1,12.9,8,1
1970/10/25,20.9,8,1,23.1,8,1,18.6,8,1
1970/10/26,20.9,8,1,25.0,8,1,14.9,8,1
1970/10/27,12.8,8,1,14.9,8,1,11.8,8,1
1970/10/28,10.1,8,1,11.9,8,1,8.9,8,1
1970/10/29,12.6,8,1,18.0,8,1,6.1,8,1
1970/10/30,12.7,8,1,18.9,8,1,8.0,8,1
1970/10/31,12.1,8,1,16.3,8,1,6.4,8,1
1970/11/1,10.6,8,1,14.0,8,1,7.1,8,1
1970/11/2,12.1,8,1,15.2,8,1,8.9,8,1
1970/11/3,12.9,8,1,17.5,8,1,9.9,8,1
1970/11/4,14.2,8,1,19.5,8,1,8.0,8,1
1970/11/5,14.0,8,1,18.9,8,1,8.7,8,1
1970/11/6,13.9,8,1,19.0,8,1,10.0,8,1
1970/11/7,12.1,8,1,17.2,8,1,8.9,8,1
1970/11/8,11.6,8,1,16.0,8,1,5.4,8,1
1970/11/9,12.6,8,1,18.1,8,1,6.1,8,1
1970/11/10,15.4,8,1,19.3,8,1,8.3,8,1
1970/11/11,13.8,8,1,19.0,8,1,7.4,8,1
1970/11/12,12.7,8,1,16.1,8,1,7.1,8,1
1970/11/13,14.6,8,1,19.7,8,1,8.1,8,1
1970/11/14,17.1,8,1,21.2,8,1,9.6,8,1
1970/11/15,6.6,8,1,13.5,8,1,2.9,8,1
1970/11/16,6.7,8,1,11.6,8,1,1.8,8,1
1970/11/17,7.1,8,1,11.0,8,1,3.0,8,1
1970/11/18,11.8,8,1,16.9,8,1,7.1,8,1
1970/11/19,13.8,8,1,16.0,8,1,11.6,8,1
1970/11/20,14.7,8,1,17.5,8,1,13.0,8,1
1970/11/21,15.9,8,1,20.0,8,1,12.1,8,1
1970/11/22,12.1,8,1,16.9,8,1,7.2,8,1
1970/11/23,8.5,8,1,12.3,8,1,5.0,8,1
1970/11/24,6.9,8,1,12.2,8,1,2.0,8,1
1970/11/25,7.8,8,1,12.3,8,1,1.7,8,1
1970/11/26,7.9,8,1,9.0,8,1,6.7,8,1
1970/11/27,9.5,8,1,11.5,8,1,7.4,8,1
1970/11/28,11.6,8,1,15.7,8,1,9.1,8,1
1970/11/29,9.3,8,1,14.4,8,1,4.5,8,1
1970/11/30,3.3,8,1,6.7,8,1,0.8,8,1
1970/12/1,4.2,8,1,9.1,8,1,-2.2,8,1
1970/12/2,5.0,8,1,11.9,8,1,-0.5,8,1
1970/12/3,7.5,8,1,11.8,8,1,2.2,8,1
1970/12/4,6.2,8,1,9.5,8,1,3.1,8,1
1970/12/5,5.8,8,1,11.4,8,1,-0.1,8,1
1970/12/6,5.1,8,1,11.0,8,1,0.1,8,1
1970/12/7,6.1,8,1,11.0,8,1,0.3,8,1
1970/12/8,6.5,8,1,12.2,8,1,0.9,8,1
1970/12/9,4.6,8,1,8.5,8,1,1.4,8,1
1970/12/10,4.2,8,1,10.3,8,1,-2.0,8,1
1970/12/11,5.1,8,1,11.2,8,1,-1.1,8,1
1970/12/12,6.1,8,1,9.3,8,1,2.7,8,1
1970/12/13,12.2,8,1,18.2,8,1,5.8,8,1
1970/12/14,6.5,8,1,10.1,8,1,3.8,8,1
1970/12/15,6.5,8,1,11.5,8,1,0.5,8,1
1970/12/16,7.3,8,1,13.0,8,1,0.0,8,1
1970/12/17,9.4,8,1,15.6,8,1,3.6,8,1
1970/12/18,9.5,8,1,16.2,8,1,4.1,8,1
1970/12/19,5.4,8,1,7.0,8,1,4.0,8,1
1970/12/20,4.5,8,1,6.8,8,1,2.6,8,1
1970/12/21,5.9,8,1,10.2,8,1,2.8,8,1
1970/12/22,6.9,8,1,11.0,8,1,2.9,8,1
1970/12/23,6.5,8,1,8.0,8,1,4.8,8,1
1970/12/24,6.4,8,1,10.2,8,1,2.0,8,1
1970/12/25,3.1,8,1,6.8,8,1,0.1,8,1
1970/12/26,0.9,8,1,4.0,8,1,-0.3,8,1
1970/12/27,2.1,8,1,6.4,8,1,-1.2,8,1
1970/12/28,2.0,8,1,6.0,8,1,-2.3,8,1
1970/12/29,3.9,8,1,9.4,8,1,-1.2,8,1
1970/12/30,5.7,8,1,9.4,8,1,2.0,8,1
1970/12/31,5.0,8,1,6.7,8,1,3.5,8,1
1971/1/1,5.5,8,1,9.4,8,1,2.7,8,1
1971/1/2,4.1,8,1,9.1,8,1,-0.3,8,1
1971/1/3,0.7,8,1,2.0,8,1,-0.3,8,1
1971/1/4,1.9,8,1,5.6,8,1,-0.4,8,1
1971/1/5,3.0,8,1,6.0,8,1,0.0,8,1
1971/1/6,1.5,8,1,5.3,8,1,-3.1,8,1
1971/1/7,3.8,8,1,8.2,8,1,0.2,8,1
1971/1/8,4.0,8,1,8.0,8,1,0.8,8,1
1971/1/9,2.5,8,1,6.0,8,1,-0.3,8,1
1971/1/10,1.7,8,1,6.9,8,1,-2.9,8,1
1971/1/11,2.4,8,1,9.2,8,1,-4.1,8,1
1971/1/12,5.4,8,1,12.3,8,1,-0.4,8,1
1971/1/13,7.0,8,1,13.0,8,1,3.4,8,1
1971/1/14,6.4,8,1,10.0,8,1,3.1,8,1
1971/1/15,4.4,8,1,8.6,8,1,1.8,8,1
1971/1/16,4.4,8,1,9.9,8,1,0.0,8,1
1971/1/17,5.7,8,1,9.0,8,1,3.1,8,1
1971/1/18,7.3,8,1,12.4,8,1,4.0,8,1
1971/1/19,6.0,8,1,10.7,8,1,1.2,8,1
1971/1/20,4.7,8,1,8.7,8,1,-0.7,8,1
1971/1/21,4.1,8,1,5.7,8,1,2.8,8,1
1971/1/22,8.2,8,1,12.9,8,1,5.3,8,1
1971/1/23,3.9,8,1,6.7,8,1,1.9,8,1
1971/1/24,3.5,8,1,8.1,8,1,0.8,8,1
1971/1/25,6.0,8,1,10.0,8,1,-0.1,8,1
1971/1/26,4.5,8,1,8.9,8,1,-0.5,8,1
1971/1/27,3.3,8,1,8.3,8,1,-1.1,8,1
1971/1/28,3.0,8,1,8.3,8,1,-2.0,8,1
1971/1/29,3.4,8,1,7.6,8,1,-0.8,8,1
1971/1/30,3.4,8,1,8.5,8,1,0.5,8,1
1971/1/31,3.9,8,1,8.0,8,1,-2.0,8,1
1971/2/1,3.1,8,1,7.2,8,1,-0.6,8,1
1971/2/2,2.2,8,1,7.2,8,1,-3.0,8,1
1971/2/3,2.9,8,1,7.3,8,1,-2.8,8,1
1971/2/4,3.9,8,1,8.4,8,1,-0.2,8,1
1971/2/5,4.1,8,1,9.0,8,1,-2.0,8,1
1971/2/6,4.2,8,1,9.0,8,1,-1.4,8,1
1971/2/7,3.4,8,1,7.6,8,1,-0.4,8,1
1971/2/8,3.4,8,1,8.1,8,1,-1.0,8,1
1971/2/9,3.0,8,1,8.5,8,1,-1.4,8,1
1971/2/10,1.6,8,1,6.7,8,1,-3.2,8,1
1971/2/11,2.2,8,1,7.0,8,1,-2.0,8,1
1971/2/12,2.8,8,1,6.8,8,1,-1.5,8,1
1971/2/13,3.4,8,1,6.1,8,1,0.9,8,1
1971/2/14,5.2,8,1,10.0,8,1,-0.1,8,1
1971/2/15,3.6,8,1,4.5,8,1,2.6,8,1
1971/2/16,8.7,8,1,13.6,8,1,2.1,8,1
1971/2/17,8.1,8,1,13.0,8,1,3.8,8,1
1971/2/18,9.1,8,1,13.4,8,1,6.5,8,1
1971/2/19,5.9,8,1,9.7,8,1,3.1,8,1
1971/2/20,4.2,8,1,8.5,8,1,1.3,8,1
1971/2/21,6.2,8,1,11.3,8,1,-1.6,8,1
1971/2/22,8.1,8,1,10.8,8,1,6.0,8,1
1971/2/23,7.6,8,1,8.7,8,1,6.0,8,1
1971/2/24,6.8,8,1,8.6,8,1,3.5,8,1
1971/2/25,3.8,8,1,5.7,8,1,1.9,8,1
1971/2/26,4.0,8,1,5.0,8,1,2.1,8,1
1971/2/27,9.5,8,1,14.9,8,1,5.0,8,1
1971/2/28,7.7,8,1,9.9,8,1,6.0,8,1
1971/3/1,4.8,8,1,7.0,8,1,3.5,8,1
1971/3/2,6.9,8,1,12.3,8,1,2.2,8,1
1971/3/3,7.1,8,1,7.8,8,1,5.0,8,1
1971/3/4,5.7,8,1,9.2,8,1,2.7,8,1
1971/3/5,4.8,8,1,8.9,8,1,0.5,8,1
1971/3/6,3.5,8,1,8.9,8,1,0.0,8,1
1971/3/7,1.2,8,1,5.2,8,1,-1.0,8,1
1971/3/8,2.7,8,1,6.6,8,1,-0.3,8,1
1971/3/9,3.7,8,1,9.2,8,1,-1.0,8,1
1971/3/10,2.5,8,1,7.4,8,1,-2.3,8,1
1971/3/11,3.5,8,1,7.9,8,1,-1.4,8,1
1971/3/12,4.4,8,1,9.0,8,1,0.1,8,1
1971/3/13,6.1,8,1,11.1,8,1,1.5,8,1
1971/3/14,4.5,8,1,9.5,8,1,0.7,8,1
1971/3/15,5.7,8,1,9.7,8,1,0.8,8,1
1971/3/16,7.8,8,1,13.3,8,1,-0.3,8,1
