ダウンロードした時刻：2018/07/25 16:00:53

,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉
1880/5/3,,0,1,,0,1,,0,1
1880/5/4,,0,1,,0,1,,0,1
1880/5/5,,0,1,,0,1,,0,1
1880/5/6,,0,1,,0,1,,0,1
1880/5/7,,0,1,,0,1,,0,1
1880/5/8,,0,1,,0,1,,0,1
1880/5/9,,0,1,,0,1,,0,1
1880/5/10,,0,1,,0,1,,0,1
1880/5/11,,0,1,,0,1,,0,1
1880/5/12,,0,1,,0,1,,0,1
1880/5/13,,0,1,,0,1,,0,1
1880/5/14,,0,1,,0,1,,0,1
1880/5/15,,0,1,,0,1,,0,1
1880/5/16,,0,1,,0,1,,0,1
1880/5/17,,0,1,,0,1,,0,1
1880/5/18,,0,1,,0,1,,0,1
1880/5/19,,0,1,,0,1,,0,1
1880/5/20,,0,1,,0,1,,0,1
1880/5/21,,0,1,,0,1,,0,1
1880/5/22,,0,1,,0,1,,0,1
1880/5/23,,0,1,,0,1,,0,1
1880/5/24,,0,1,,0,1,,0,1
1880/5/25,,0,1,,0,1,,0,1
1880/5/26,,0,1,,0,1,,0,1
1880/5/27,,0,1,,0,1,,0,1
1880/5/28,,0,1,,0,1,,0,1
1880/5/29,,0,1,,0,1,,0,1
1880/5/30,,0,1,,0,1,,0,1
1880/5/31,,0,1,,0,1,,0,1
1880/6/1,,0,1,,0,1,,0,1
1880/6/2,,0,1,,0,1,,0,1
1880/6/3,,0,1,,0,1,,0,1
1880/6/4,,0,1,,0,1,,0,1
1880/6/5,,0,1,,0,1,,0,1
1880/6/6,,0,1,,0,1,,0,1
1880/6/7,,0,1,,0,1,,0,1
1880/6/8,,0,1,,0,1,,0,1
1880/6/9,,0,1,,0,1,,0,1
1880/6/10,,0,1,,0,1,,0,1
1880/6/11,,0,1,,0,1,,0,1
1880/6/12,,0,1,,0,1,,0,1
1880/6/13,,0,1,,0,1,,0,1
1880/6/14,,0,1,,0,1,,0,1
1880/6/15,,0,1,,0,1,,0,1
1880/6/16,,0,1,,0,1,,0,1
1880/6/17,,0,1,,0,1,,0,1
1880/6/18,,0,1,,0,1,,0,1
1880/6/19,,0,1,,0,1,,0,1
1880/6/20,,0,1,,0,1,,0,1
1880/6/21,,0,1,,0,1,,0,1
1880/6/22,,0,1,,0,1,,0,1
1880/6/23,,0,1,,0,1,,0,1
1880/6/24,,0,1,,0,1,,0,1
1880/6/25,,0,1,,0,1,,0,1
1880/6/26,,0,1,,0,1,,0,1
1880/6/27,,0,1,,0,1,,0,1
1880/6/28,,0,1,,0,1,,0,1
1880/6/29,,0,1,,0,1,,0,1
1880/6/30,,0,1,,0,1,,0,1
1880/7/1,,0,1,,0,1,,0,1
1880/7/2,,0,1,,0,1,,0,1
1880/7/3,,0,1,,0,1,,0,1
1880/7/4,,0,1,,0,1,,0,1
1880/7/5,,0,1,,0,1,,0,1
1880/7/6,,0,1,,0,1,,0,1
1880/7/7,,0,1,,0,1,,0,1
1880/7/8,,0,1,,0,1,,0,1
1880/7/9,,0,1,,0,1,,0,1
1880/7/10,,0,1,,0,1,,0,1
1880/7/11,,0,1,,0,1,,0,1
1880/7/12,,0,1,,0,1,,0,1
1880/7/13,,0,1,,0,1,,0,1
1880/7/14,,0,1,,0,1,,0,1
1880/7/15,,0,1,,0,1,,0,1
1880/7/16,,0,1,,0,1,,0,1
1880/7/17,,0,1,,0,1,,0,1
1880/7/18,,0,1,,0,1,,0,1
1880/7/19,,0,1,,0,1,,0,1
1880/7/20,,0,1,,0,1,,0,1
1880/7/21,,0,1,,0,1,,0,1
1880/7/22,,0,1,,0,1,,0,1
1880/7/23,,0,1,,0,1,,0,1
1880/7/24,,0,1,,0,1,,0,1
1880/7/25,,0,1,,0,1,,0,1
1880/7/26,,0,1,,0,1,,0,1
1880/7/27,,0,1,,0,1,,0,1
1880/7/28,,0,1,,0,1,,0,1
1880/7/29,,0,1,,0,1,,0,1
1880/7/30,,0,1,,0,1,,0,1
1880/7/31,,0,1,,0,1,,0,1
1880/8/1,,0,1,,0,1,,0,1
1880/8/2,,0,1,,0,1,,0,1
1880/8/3,,0,1,,0,1,,0,1
1880/8/4,,0,1,,0,1,,0,1
1880/8/5,,0,1,,0,1,,0,1
1880/8/6,,0,1,,0,1,,0,1
1880/8/7,,0,1,,0,1,,0,1
1880/8/8,,0,1,,0,1,,0,1
1880/8/9,,0,1,,0,1,,0,1
1880/8/10,,0,1,,0,1,,0,1
1880/8/11,,0,1,,0,1,,0,1
1880/8/12,,0,1,,0,1,,0,1
1880/8/13,,0,1,,0,1,,0,1
1880/8/14,,0,1,,0,1,,0,1
1880/8/15,,0,1,,0,1,,0,1
1880/8/16,,0,1,,0,1,,0,1
1880/8/17,,0,1,,0,1,,0,1
1880/8/18,,0,1,,0,1,,0,1
1880/8/19,,0,1,,0,1,,0,1
1880/8/20,,0,1,,0,1,,0,1
1880/8/21,,0,1,,0,1,,0,1
1880/8/22,,0,1,,0,1,,0,1
1880/8/23,,0,1,,0,1,,0,1
1880/8/24,,0,1,,0,1,,0,1
1880/8/25,,0,1,,0,1,,0,1
1880/8/26,,0,1,,0,1,,0,1
1880/8/27,,0,1,,0,1,,0,1
1880/8/28,,0,1,,0,1,,0,1
1880/8/29,,0,1,,0,1,,0,1
1880/8/30,,0,1,,0,1,,0,1
1880/8/31,,0,1,,0,1,,0,1
1880/9/1,,0,1,,0,1,,0,1
1880/9/2,,0,1,,0,1,,0,1
1880/9/3,,0,1,,0,1,,0,1
1880/9/4,,0,1,,0,1,,0,1
1880/9/5,,0,1,,0,1,,0,1
1880/9/6,,0,1,,0,1,,0,1
1880/9/7,,0,1,,0,1,,0,1
1880/9/8,,0,1,,0,1,,0,1
1880/9/9,,0,1,,0,1,,0,1
1880/9/10,,0,1,,0,1,,0,1
1880/9/11,,0,1,,0,1,,0,1
1880/9/12,,0,1,,0,1,,0,1
1880/9/13,,0,1,,0,1,,0,1
1880/9/14,,0,1,,0,1,,0,1
1880/9/15,,0,1,,0,1,,0,1
1880/9/16,,0,1,,0,1,,0,1
1880/9/17,,0,1,,0,1,,0,1
1880/9/18,,0,1,,0,1,,0,1
1880/9/19,,0,1,,0,1,,0,1
1880/9/20,,0,1,,0,1,,0,1
1880/9/21,,0,1,,0,1,,0,1
1880/9/22,,0,1,,0,1,,0,1
1880/9/23,,0,1,,0,1,,0,1
1880/9/24,,0,1,,0,1,,0,1
1880/9/25,,0,1,,0,1,,0,1
1880/9/26,,0,1,,0,1,,0,1
1880/9/27,,0,1,,0,1,,0,1
1880/9/28,,0,1,,0,1,,0,1
1880/9/29,,0,1,,0,1,,0,1
1880/9/30,,0,1,,0,1,,0,1
1880/10/1,,0,1,,0,1,,0,1
1880/10/2,,0,1,,0,1,,0,1
1880/10/3,,0,1,,0,1,,0,1
1880/10/4,,0,1,,0,1,,0,1
1880/10/5,,0,1,,0,1,,0,1
1880/10/6,,0,1,,0,1,,0,1
1880/10/7,,0,1,,0,1,,0,1
1880/10/8,,0,1,,0,1,,0,1
1880/10/9,,0,1,,0,1,,0,1
1880/10/10,,0,1,,0,1,,0,1
1880/10/11,,0,1,,0,1,,0,1
1880/10/12,,0,1,,0,1,,0,1
1880/10/13,,0,1,,0,1,,0,1
1880/10/14,,0,1,,0,1,,0,1
1880/10/15,,0,1,,0,1,,0,1
1880/10/16,,0,1,,0,1,,0,1
1880/10/17,,0,1,,0,1,,0,1
1880/10/18,,0,1,,0,1,,0,1
1880/10/19,,0,1,,0,1,,0,1
1880/10/20,,0,1,,0,1,,0,1
1880/10/21,,0,1,,0,1,,0,1
1880/10/22,,0,1,,0,1,,0,1
1880/10/23,,0,1,,0,1,,0,1
1880/10/24,,0,1,,0,1,,0,1
1880/10/25,,0,1,,0,1,,0,1
1880/10/26,,0,1,,0,1,,0,1
1880/10/27,,0,1,,0,1,,0,1
1880/10/28,,0,1,,0,1,,0,1
1880/10/29,,0,1,,0,1,,0,1
1880/10/30,,0,1,,0,1,,0,1
1880/10/31,,0,1,,0,1,,0,1
1880/11/1,,0,1,,0,1,,0,1
1880/11/2,,0,1,,0,1,,0,1
1880/11/3,,0,1,,0,1,,0,1
1880/11/4,,0,1,,0,1,,0,1
1880/11/5,,0,1,,0,1,,0,1
1880/11/6,,0,1,,0,1,,0,1
1880/11/7,,0,1,,0,1,,0,1
1880/11/8,,0,1,,0,1,,0,1
1880/11/9,,0,1,,0,1,,0,1
1880/11/10,,0,1,,0,1,,0,1
1880/11/11,,0,1,,0,1,,0,1
1880/11/12,,0,1,,0,1,,0,1
1880/11/13,,0,1,,0,1,,0,1
1880/11/14,,0,1,,0,1,,0,1
1880/11/15,,0,1,,0,1,,0,1
1880/11/16,,0,1,,0,1,,0,1
1880/11/17,,0,1,,0,1,,0,1
1880/11/18,,0,1,,0,1,,0,1
1880/11/19,,0,1,,0,1,,0,1
1880/11/20,,0,1,,0,1,,0,1
1880/11/21,,0,1,,0,1,,0,1
1880/11/22,,0,1,,0,1,,0,1
1880/11/23,,0,1,,0,1,,0,1
1880/11/24,,0,1,,0,1,,0,1
1880/11/25,,0,1,,0,1,,0,1
1880/11/26,,0,1,,0,1,,0,1
1880/11/27,,0,1,,0,1,,0,1
1880/11/28,,0,1,,0,1,,0,1
1880/11/29,,0,1,,0,1,,0,1
1880/11/30,,0,1,,0,1,,0,1
1880/12/1,,0,1,,0,1,,0,1
1880/12/2,,0,1,,0,1,,0,1
1880/12/3,,0,1,,0,1,,0,1
1880/12/4,,0,1,,0,1,,0,1
1880/12/5,,0,1,,0,1,,0,1
1880/12/6,,0,1,,0,1,,0,1
1880/12/7,,0,1,,0,1,,0,1
1880/12/8,,0,1,,0,1,,0,1
1880/12/9,,0,1,,0,1,,0,1
1880/12/10,,0,1,,0,1,,0,1
1880/12/11,,0,1,,0,1,,0,1
1880/12/12,,0,1,,0,1,,0,1
1880/12/13,,0,1,,0,1,,0,1
1880/12/14,,0,1,,0,1,,0,1
1880/12/15,,0,1,,0,1,,0,1
1880/12/16,,0,1,,0,1,,0,1
1880/12/17,,0,1,,0,1,,0,1
1880/12/18,,0,1,,0,1,,0,1
1880/12/19,,0,1,,0,1,,0,1
1880/12/20,,0,1,,0,1,,0,1
1880/12/21,,0,1,,0,1,,0,1
1880/12/22,,0,1,,0,1,,0,1
1880/12/23,,0,1,,0,1,,0,1
1880/12/24,,0,1,,0,1,,0,1
1880/12/25,,0,1,,0,1,,0,1
1880/12/26,,0,1,,0,1,,0,1
1880/12/27,,0,1,,0,1,,0,1
1880/12/28,,0,1,,0,1,,0,1
1880/12/29,,0,1,,0,1,,0,1
1880/12/30,,0,1,,0,1,,0,1
1880/12/31,,0,1,,0,1,,0,1
1881/1/1,,0,1,,0,1,,0,1
1881/1/2,,0,1,,0,1,,0,1
1881/1/3,,0,1,,0,1,,0,1
1881/1/4,,0,1,,0,1,,0,1
1881/1/5,,0,1,,0,1,,0,1
1881/1/6,,0,1,,0,1,,0,1
1881/1/7,,0,1,,0,1,,0,1
1881/1/8,,0,1,,0,1,,0,1
1881/1/9,,0,1,,0,1,,0,1
1881/1/10,,0,1,,0,1,,0,1
1881/1/11,,0,1,,0,1,,0,1
1881/1/12,,0,1,,0,1,,0,1
1881/1/13,,0,1,,0,1,,0,1
1881/1/14,,0,1,,0,1,,0,1
1881/1/15,,0,1,,0,1,,0,1
1881/1/16,,0,1,,0,1,,0,1
1881/1/17,,0,1,,0,1,,0,1
1881/1/18,,0,1,,0,1,,0,1
1881/1/19,,0,1,,0,1,,0,1
1881/1/20,,0,1,,0,1,,0,1
1881/1/21,,0,1,,0,1,,0,1
1881/1/22,,0,1,,0,1,,0,1
1881/1/23,,0,1,,0,1,,0,1
1881/1/24,,0,1,,0,1,,0,1
1881/1/25,,0,1,,0,1,,0,1
1881/1/26,,0,1,,0,1,,0,1
1881/1/27,,0,1,,0,1,,0,1
1881/1/28,,0,1,,0,1,,0,1
1881/1/29,,0,1,,0,1,,0,1
1881/1/30,,0,1,,0,1,,0,1
1881/1/31,,0,1,,0,1,,0,1
1881/2/1,,0,1,,0,1,,0,1
1881/2/2,,0,1,,0,1,,0,1
1881/2/3,,0,1,,0,1,,0,1
1881/2/4,,0,1,,0,1,,0,1
1881/2/5,,0,1,,0,1,,0,1
1881/2/6,,0,1,,0,1,,0,1
1881/2/7,,0,1,,0,1,,0,1
1881/2/8,,0,1,,0,1,,0,1
1881/2/9,,0,1,,0,1,,0,1
1881/2/10,,0,1,,0,1,,0,1
1881/2/11,,0,1,,0,1,,0,1
1881/2/12,,0,1,,0,1,,0,1
1881/2/13,,0,1,,0,1,,0,1
1881/2/14,,0,1,,0,1,,0,1
1881/2/15,,0,1,,0,1,,0,1
1881/2/16,,0,1,,0,1,,0,1
1881/2/17,,0,1,,0,1,,0,1
1881/2/18,,0,1,,0,1,,0,1
1881/2/19,,0,1,,0,1,,0,1
1881/2/20,,0,1,,0,1,,0,1
1881/2/21,,0,1,,0,1,,0,1
1881/2/22,,0,1,,0,1,,0,1
1881/2/23,,0,1,,0,1,,0,1
1881/2/24,,0,1,,0,1,,0,1
1881/2/25,,0,1,,0,1,,0,1
1881/2/26,,0,1,,0,1,,0,1
1881/2/27,,0,1,,0,1,,0,1
1881/2/28,,0,1,,0,1,,0,1
1881/3/1,,0,1,,0,1,,0,1
1881/3/2,,0,1,,0,1,,0,1
1881/3/3,,0,1,,0,1,,0,1
1881/3/4,,0,1,,0,1,,0,1
1881/3/5,,0,1,,0,1,,0,1
1881/3/6,,0,1,,0,1,,0,1
1881/3/7,,0,1,,0,1,,0,1
1881/3/8,,0,1,,0,1,,0,1
1881/3/9,,0,1,,0,1,,0,1
1881/3/10,,0,1,,0,1,,0,1
1881/3/11,,0,1,,0,1,,0,1
1881/3/12,,0,1,,0,1,,0,1
1881/3/13,,0,1,,0,1,,0,1
1881/3/14,,0,1,,0,1,,0,1
1881/3/15,,0,1,,0,1,,0,1
1881/3/16,,0,1,,0,1,,0,1
1881/3/17,,0,1,,0,1,,0,1
1881/3/18,,0,1,,0,1,,0,1
1881/3/19,,0,1,,0,1,,0,1
1881/3/20,,0,1,,0,1,,0,1
1881/3/21,,0,1,,0,1,,0,1
1881/3/22,,0,1,,0,1,,0,1
1881/3/23,,0,1,,0,1,,0,1
1881/3/24,,0,1,,0,1,,0,1
1881/3/25,,0,1,,0,1,,0,1
1881/3/26,,0,1,,0,1,,0,1
1881/3/27,,0,1,,0,1,,0,1
1881/3/28,,0,1,,0,1,,0,1
1881/3/29,,0,1,,0,1,,0,1
1881/3/30,,0,1,,0,1,,0,1
1881/3/31,,0,1,,0,1,,0,1
1881/4/1,,0,1,,0,1,,0,1
1881/4/2,,0,1,,0,1,,0,1
1881/4/3,,0,1,,0,1,,0,1
1881/4/4,,0,1,,0,1,,0,1
1881/4/5,,0,1,,0,1,,0,1
1881/4/6,,0,1,,0,1,,0,1
1881/4/7,,0,1,,0,1,,0,1
1881/4/8,,0,1,,0,1,,0,1
1881/4/9,,0,1,,0,1,,0,1
1881/4/10,,0,1,,0,1,,0,1
1881/4/11,,0,1,,0,1,,0,1
1881/4/12,,0,1,,0,1,,0,1
1881/4/13,,0,1,,0,1,,0,1
1881/4/14,,0,1,,0,1,,0,1
1881/4/15,,0,1,,0,1,,0,1
1881/4/16,,0,1,,0,1,,0,1
1881/4/17,,0,1,,0,1,,0,1
1881/4/18,,0,1,,0,1,,0,1
1881/4/19,,0,1,,0,1,,0,1
1881/4/20,,0,1,,0,1,,0,1
1881/4/21,,0,1,,0,1,,0,1
1881/4/22,,0,1,,0,1,,0,1
1881/4/23,,0,1,,0,1,,0,1
1881/4/24,,0,1,,0,1,,0,1
1881/4/25,,0,1,,0,1,,0,1
1881/4/26,,0,1,,0,1,,0,1
1881/4/27,,0,1,,0,1,,0,1
1881/4/28,,0,1,,0,1,,0,1
1881/4/29,,0,1,,0,1,,0,1
1881/4/30,,0,1,,0,1,,0,1
1881/5/1,,0,1,,0,1,,0,1
1881/5/2,,0,1,,0,1,,0,1
1881/5/3,,0,1,,0,1,,0,1
1881/5/4,,0,1,,0,1,,0,1
1881/5/5,,0,1,,0,1,,0,1
1881/5/6,,0,1,,0,1,,0,1
1881/5/7,,0,1,,0,1,,0,1
1881/5/8,,0,1,,0,1,,0,1
1881/5/9,,0,1,,0,1,,0,1
1881/5/10,,0,1,,0,1,,0,1
1881/5/11,,0,1,,0,1,,0,1
1881/5/12,,0,1,,0,1,,0,1
1881/5/13,,0,1,,0,1,,0,1
1881/5/14,,0,1,,0,1,,0,1
1881/5/15,,0,1,,0,1,,0,1
1881/5/16,,0,1,,0,1,,0,1
1881/5/17,,0,1,,0,1,,0,1
1881/5/18,,0,1,,0,1,,0,1
1881/5/19,,0,1,,0,1,,0,1
1881/5/20,,0,1,,0,1,,0,1
1881/5/21,,0,1,,0,1,,0,1
1881/5/22,,0,1,,0,1,,0,1
1881/5/23,,0,1,,0,1,,0,1
1881/5/24,,0,1,,0,1,,0,1
1881/5/25,,0,1,,0,1,,0,1
1881/5/26,,0,1,,0,1,,0,1
1881/5/27,,0,1,,0,1,,0,1
1881/5/28,,0,1,,0,1,,0,1
1881/5/29,,0,1,,0,1,,0,1
1881/5/30,,0,1,,0,1,,0,1
1881/5/31,,0,1,,0,1,,0,1
1881/6/1,,0,1,,0,1,,0,1
1881/6/2,,0,1,,0,1,,0,1
1881/6/3,,0,1,,0,1,,0,1
1881/6/4,,0,1,,0,1,,0,1
1881/6/5,,0,1,,0,1,,0,1
1881/6/6,,0,1,,0,1,,0,1
1881/6/7,,0,1,,0,1,,0,1
1881/6/8,,0,1,,0,1,,0,1
1881/6/9,,0,1,,0,1,,0,1
1881/6/10,,0,1,,0,1,,0,1
1881/6/11,,0,1,,0,1,,0,1
1881/6/12,,0,1,,0,1,,0,1
1881/6/13,,0,1,,0,1,,0,1
1881/6/14,,0,1,,0,1,,0,1
1881/6/15,,0,1,,0,1,,0,1
1881/6/16,,0,1,,0,1,,0,1
1881/6/17,,0,1,,0,1,,0,1
1881/6/18,,0,1,,0,1,,0,1
1881/6/19,,0,1,,0,1,,0,1
1881/6/20,,0,1,,0,1,,0,1
1881/6/21,,0,1,,0,1,,0,1
1881/6/22,,0,1,,0,1,,0,1
1881/6/23,,0,1,,0,1,,0,1
1881/6/24,,0,1,,0,1,,0,1
1881/6/25,,0,1,,0,1,,0,1
1881/6/26,,0,1,,0,1,,0,1
1881/6/27,,0,1,,0,1,,0,1
1881/6/28,,0,1,,0,1,,0,1
1881/6/29,,0,1,,0,1,,0,1
1881/6/30,,0,1,,0,1,,0,1
1881/7/1,,0,1,,0,1,,0,1
1881/7/2,,0,1,,0,1,,0,1
1881/7/3,,0,1,,0,1,,0,1
1881/7/4,,0,1,,0,1,,0,1
1881/7/5,,0,1,,0,1,,0,1
1881/7/6,,0,1,,0,1,,0,1
1881/7/7,,0,1,,0,1,,0,1
1881/7/8,,0,1,,0,1,,0,1
1881/7/9,,0,1,,0,1,,0,1
1881/7/10,,0,1,,0,1,,0,1
1881/7/11,,0,1,,0,1,,0,1
1881/7/12,,0,1,,0,1,,0,1
1881/7/13,,0,1,,0,1,,0,1
1881/7/14,,0,1,,0,1,,0,1
1881/7/15,,0,1,,0,1,,0,1
1881/7/16,,0,1,,0,1,,0,1
1881/7/17,,0,1,,0,1,,0,1
1881/7/18,,0,1,,0,1,,0,1
1881/7/19,,0,1,,0,1,,0,1
1881/7/20,,0,1,,0,1,,0,1
1881/7/21,,0,1,,0,1,,0,1
1881/7/22,,0,1,,0,1,,0,1
1881/7/23,,0,1,,0,1,,0,1
1881/7/24,,0,1,,0,1,,0,1
1881/7/25,,0,1,,0,1,,0,1
1881/7/26,,0,1,,0,1,,0,1
1881/7/27,,0,1,,0,1,,0,1
1881/7/28,,0,1,,0,1,,0,1
1881/7/29,,0,1,,0,1,,0,1
1881/7/30,,0,1,,0,1,,0,1
1881/7/31,,0,1,,0,1,,0,1
1881/8/1,,0,1,,0,1,,0,1
1881/8/2,,0,1,,0,1,,0,1
1881/8/3,,0,1,,0,1,,0,1
1881/8/4,,0,1,,0,1,,0,1
1881/8/5,,0,1,,0,1,,0,1
1881/8/6,,0,1,,0,1,,0,1
1881/8/7,,0,1,,0,1,,0,1
1881/8/8,,0,1,,0,1,,0,1
1881/8/9,,0,1,,0,1,,0,1
1881/8/10,,0,1,,0,1,,0,1
1881/8/11,,0,1,,0,1,,0,1
1881/8/12,,0,1,,0,1,,0,1
1881/8/13,,0,1,,0,1,,0,1
1881/8/14,,0,1,,0,1,,0,1
1881/8/15,,0,1,,0,1,,0,1
1881/8/16,,0,1,,0,1,,0,1
1881/8/17,,0,1,,0,1,,0,1
1881/8/18,,0,1,,0,1,,0,1
1881/8/19,,0,1,,0,1,,0,1
1881/8/20,,0,1,,0,1,,0,1
1881/8/21,,0,1,,0,1,,0,1
1881/8/22,,0,1,,0,1,,0,1
1881/8/23,,0,1,,0,1,,0,1
1881/8/24,,0,1,,0,1,,0,1
1881/8/25,,0,1,,0,1,,0,1
1881/8/26,,0,1,,0,1,,0,1
1881/8/27,,0,1,,0,1,,0,1
1881/8/28,,0,1,,0,1,,0,1
1881/8/29,,0,1,,0,1,,0,1
1881/8/30,,0,1,,0,1,,0,1
1881/8/31,,0,1,,0,1,,0,1
1881/9/1,,0,1,,0,1,,0,1
1881/9/2,,0,1,,0,1,,0,1
1881/9/3,,0,1,,0,1,,0,1
1881/9/4,,0,1,,0,1,,0,1
1881/9/5,,0,1,,0,1,,0,1
1881/9/6,,0,1,,0,1,,0,1
1881/9/7,,0,1,,0,1,,0,1
1881/9/8,,0,1,,0,1,,0,1
1881/9/9,,0,1,,0,1,,0,1
1881/9/10,,0,1,,0,1,,0,1
1881/9/11,,0,1,,0,1,,0,1
1881/9/12,,0,1,,0,1,,0,1
1881/9/13,,0,1,,0,1,,0,1
1881/9/14,,0,1,,0,1,,0,1
1881/9/15,,0,1,,0,1,,0,1
1881/9/16,,0,1,,0,1,,0,1
