ダウンロードした時刻：2018/07/25 16:14:00

,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉,千葉
1980/3/28,10.5,8,1,14.3,8,1,3.7,8,1
1980/3/29,12.9,8,1,17.6,8,1,6.4,8,1
1980/3/30,16.0,8,1,21.4,8,1,11.7,8,1
1980/3/31,14.7,8,1,18.6,8,1,8.0,8,1
1980/4/1,11.6,8,1,18.0,8,1,8.0,8,1
1980/4/2,10.0,8,1,13.7,8,1,6.8,8,1
1980/4/3,8.0,8,1,11.5,8,1,5.4,8,1
1980/4/4,12.0,8,1,17.4,8,1,3.8,8,1
1980/4/5,16.7,8,1,20.3,8,1,11.1,8,1
1980/4/6,18.5,8,1,19.2,8,1,17.1,8,1
1980/4/7,11.9,8,1,19.7,8,1,8.7,8,1
1980/4/8,12.9,8,1,16.9,8,1,6.1,8,1
1980/4/9,14.0,8,1,18.1,8,1,11.4,8,1
1980/4/10,10.2,8,1,12.4,8,1,7.4,8,1
1980/4/11,12.6,8,1,16.7,8,1,7.4,8,1
1980/4/12,16.8,8,1,19.4,8,1,14.1,8,1
1980/4/13,16.5,8,1,20.0,8,1,14.6,8,1
1980/4/14,17.2,8,1,21.9,8,1,9.7,8,1
1980/4/15,8.0,8,1,9.7,8,1,7.1,8,1
1980/4/16,8.8,8,1,12.0,8,1,6.2,8,1
1980/4/17,7.5,8,1,10.8,8,1,4.7,8,1
1980/4/18,10.5,8,1,15.8,8,1,5.6,8,1
1980/4/19,14.3,8,1,19.6,8,1,7.3,8,1
1980/4/20,17.4,8,1,18.7,8,1,14.8,8,1
1980/4/21,15.2,8,1,20.2,8,1,10.5,8,1
1980/4/22,13.4,8,1,16.0,8,1,10.9,8,1
1980/4/23,14.5,8,1,18.9,8,1,9.7,8,1
1980/4/24,13.0,8,1,16.3,8,1,9.4,8,1
1980/4/25,11.1,8,1,14.3,8,1,8.9,8,1
1980/4/26,11.9,8,1,16.4,8,1,7.8,8,1
1980/4/27,13.8,8,1,17.4,8,1,7.2,8,1
1980/4/28,16.8,8,1,23.8,8,1,13.3,8,1
1980/4/29,14.3,8,1,19.1,8,1,11.6,8,1
1980/4/30,14.8,8,1,17.5,8,1,11.9,8,1
1980/5/1,12.9,8,1,18.5,8,1,10.4,8,1
1980/5/2,14.4,8,1,18.6,8,1,8.6,8,1
1980/5/3,17.3,8,1,22.2,8,1,10.0,8,1
1980/5/4,20.0,8,1,23.2,8,1,17.1,8,1
1980/5/5,18.6,8,1,22.3,8,1,13.9,8,1
1980/5/6,16.6,8,1,21.0,8,1,13.5,8,1
1980/5/7,14.2,8,1,19.0,8,1,11.3,8,1
1980/5/8,14.5,8,1,18.1,8,1,10.3,8,1
1980/5/9,16.5,8,1,20.6,8,1,14.1,8,1
1980/5/10,15.7,8,1,20.7,8,1,11.1,8,1
1980/5/11,19.0,8,1,28.5,8,1,15.1,8,1
1980/5/12,20.1,8,1,26.4,8,1,13.1,8,1
1980/5/13,19.8,8,1,22.8,8,1,17.1,8,1
1980/5/14,21.5,8,1,25.8,8,1,16.3,8,1
1980/5/15,22.0,8,1,24.5,8,1,19.0,8,1
1980/5/16,13.0,8,1,19.0,8,1,10.2,8,1
1980/5/17,15.0,8,1,18.4,8,1,11.8,8,1
1980/5/18,13.6,8,1,16.7,8,1,11.0,8,1
1980/5/19,16.5,8,1,21.1,8,1,10.2,8,1
1980/5/20,18.3,8,1,22.2,8,1,12.3,8,1
1980/5/21,20.7,8,1,24.8,8,1,15.7,8,1
1980/5/22,19.8,8,1,24.2,8,1,15.7,8,1
1980/5/23,20.8,8,1,26.3,8,1,14.1,8,1
1980/5/24,21.7,8,1,24.1,8,1,18.6,8,1
1980/5/25,21.0,8,1,24.1,8,1,17.4,8,1
1980/5/26,22.9,8,1,25.0,8,1,18.6,8,1
1980/5/27,20.4,8,1,25.1,8,1,15.3,8,1
1980/5/28,20.0,8,1,24.0,8,1,15.2,8,1
1980/5/29,22.0,8,1,29.6,8,1,15.1,8,1
1980/5/30,22.3,8,1,26.7,8,1,18.0,8,1
1980/5/31,21.6,8,1,23.2,8,1,20.2,8,1
1980/6/1,21.7,8,1,24.6,8,1,17.7,8,1
1980/6/2,22.4,8,1,26.7,8,1,20.1,8,1
1980/6/3,23.2,8,1,26.7,8,1,20.5,8,1
1980/6/4,21.2,8,1,24.7,8,1,17.9,8,1
1980/6/5,22.0,8,1,27.2,8,1,16.4,8,1
1980/6/6,22.1,8,1,26.9,8,1,17.5,8,1
1980/6/7,23.4,8,1,27.2,8,1,16.9,8,1
1980/6/8,23.1,8,1,25.7,8,1,21.0,8,1
1980/6/9,24.1,8,1,25.7,8,1,22.5,8,1
1980/6/10,23.7,8,1,25.6,8,1,22.0,8,1
1980/6/11,22.0,8,1,25.5,8,1,19.4,8,1
1980/6/12,22.5,8,1,26.0,8,1,18.1,8,1
1980/6/13,23.7,8,1,26.6,8,1,21.7,8,1
1980/6/14,24.5,8,1,28.2,8,1,20.4,8,1
1980/6/15,24.1,8,1,27.0,8,1,21.5,8,1
1980/6/16,24.7,8,1,30.3,8,1,20.0,8,1
1980/6/17,25.5,8,1,28.1,8,1,21.9,8,1
1980/6/18,25.8,8,1,28.4,8,1,24.0,8,1
1980/6/19,21.7,8,1,26.5,8,1,18.2,8,1
1980/6/20,18.9,8,1,20.9,8,1,17.6,8,1
1980/6/21,19.0,8,1,20.3,8,1,17.9,8,1
1980/6/22,21.1,8,1,24.8,8,1,18.5,8,1
1980/6/23,23.2,8,1,26.2,8,1,19.0,8,1
1980/6/24,24.6,8,1,27.8,8,1,22.9,8,1
1980/6/25,24.9,8,1,29.5,8,1,21.2,8,1
1980/6/26,24.5,8,1,26.8,8,1,21.7,8,1
1980/6/27,24.9,8,1,27.9,8,1,22.6,8,1
1980/6/28,24.0,8,1,28.3,8,1,21.2,8,1
1980/6/29,19.2,8,1,21.2,8,1,18.0,8,1
1980/6/30,19.0,8,1,22.4,8,1,17.0,8,1
1980/7/1,18.7,8,1,21.6,8,1,16.8,8,1
1980/7/2,16.8,8,1,18.1,8,1,15.6,8,1
1980/7/3,20.9,8,1,25.2,8,1,15.4,8,1
1980/7/4,23.1,8,1,27.0,8,1,20.3,8,1
1980/7/5,23.1,8,1,26.1,8,1,19.7,8,1
1980/7/6,23.8,8,1,26.2,8,1,20.1,8,1
1980/7/7,26.3,8,1,29.0,8,1,23.6,8,1
1980/7/8,24.3,8,1,26.0,8,1,21.6,8,1
1980/7/9,20.5,8,1,21.6,8,1,19.0,8,1
1980/7/10,22.4,8,1,24.7,8,1,19.7,8,1
1980/7/11,22.2,8,1,25.3,8,1,20.8,8,1
1980/7/12,23.7,8,1,31.6,8,1,18.6,8,1
1980/7/13,22.4,8,1,26.9,8,1,18.3,8,1
1980/7/14,24.0,8,1,28.2,8,1,18.8,8,1
1980/7/15,26.2,8,1,31.4,8,1,21.1,8,1
1980/7/16,20.4,8,1,22.3,8,1,18.6,8,1
1980/7/17,20.0,8,1,23.0,8,1,17.8,8,1
1980/7/18,20.5,8,1,22.9,8,1,18.6,8,1
1980/7/19,24.4,8,1,26.7,8,1,21.6,8,1
1980/7/20,25.9,8,1,30.0,8,1,23.0,8,1
1980/7/21,26.0,8,1,29.8,8,1,22.0,8,1
1980/7/22,26.2,8,1,28.6,8,1,24.6,8,1
1980/7/23,27.9,8,1,30.6,8,1,24.3,8,1
1980/7/24,27.9,8,1,30.9,8,1,26.1,8,1
1980/7/25,26.1,8,1,29.1,8,1,23.1,8,1
1980/7/26,24.8,8,1,28.7,8,1,21.4,8,1
1980/7/27,21.8,8,1,24.1,8,1,20.3,8,1
1980/7/28,22.8,8,1,26.4,8,1,19.0,8,1
1980/7/29,22.7,8,1,25.2,8,1,20.9,8,1
1980/7/30,22.2,8,1,24.1,8,1,20.1,8,1
1980/7/31,23.4,8,1,29.1,8,1,21.1,8,1
1980/8/1,20.3,8,1,22.8,8,1,18.7,8,1
1980/8/2,19.2,8,1,21.4,8,1,18.4,8,1
1980/8/3,18.1,8,1,18.8,8,1,17.8,8,1
1980/8/4,19.2,8,1,21.2,8,1,17.8,8,1
1980/8/5,20.4,8,1,24.4,8,1,18.1,8,1
1980/8/6,20.5,8,1,24.1,8,1,18.0,8,1
1980/8/7,21.4,8,1,26.7,8,1,18.9,8,1
1980/8/8,20.2,8,1,24.1,8,1,17.9,8,1
1980/8/9,21.3,8,1,26.5,8,1,16.5,8,1
1980/8/10,21.4,8,1,26.6,8,1,17.4,8,1
1980/8/11,23.3,8,1,28.7,8,1,18.6,8,1
1980/8/12,24.3,8,1,29.0,8,1,19.3,8,1
1980/8/13,24.8,8,1,30.9,8,1,19.7,8,1
1980/8/14,26.9,8,1,31.5,8,1,23.0,8,1
1980/8/15,26.8,8,1,31.1,8,1,21.8,8,1
1980/8/16,21.1,8,1,22.1,8,1,20.5,8,1
1980/8/17,23.3,8,1,27.2,8,1,20.4,8,1
1980/8/18,24.2,8,1,27.2,8,1,21.5,8,1
1980/8/19,24.6,8,1,28.8,8,1,21.7,8,1
1980/8/20,24.1,8,1,27.4,8,1,22.1,8,1
1980/8/21,24.0,8,1,27.6,8,1,21.5,8,1
1980/8/22,23.4,8,1,26.8,8,1,22.3,8,1
1980/8/23,25.7,8,1,28.0,8,1,22.5,8,1
1980/8/24,26.5,8,1,30.4,8,1,23.6,8,1
1980/8/25,23.1,8,1,26.5,8,1,21.0,8,1
1980/8/26,20.5,8,1,22.5,8,1,18.5,8,1
1980/8/27,19.3,8,1,21.3,8,1,17.5,8,1
1980/8/28,22.9,8,1,26.3,8,1,19.7,8,1
1980/8/29,23.4,8,1,26.0,8,1,20.7,8,1
1980/8/30,24.3,8,1,27.4,8,1,22.1,8,1
1980/8/31,23.4,8,1,25.8,8,1,22.2,8,1
1980/9/1,24.3,8,1,27.6,8,1,22.2,8,1
1980/9/2,22.9,8,1,26.1,8,1,21.0,8,1
1980/9/3,24.4,8,1,27.4,8,1,21.4,8,1
1980/9/4,25.2,8,1,28.8,8,1,21.5,8,1
1980/9/5,26.9,8,1,30.5,8,1,23.3,8,1
1980/9/6,28.1,8,1,30.7,8,1,25.3,8,1
1980/9/7,28.2,8,1,30.8,8,1,26.6,8,1
1980/9/8,23.0,8,1,27.2,8,1,21.1,8,1
1980/9/9,21.7,8,1,24.0,8,1,20.5,8,1
1980/9/10,24.3,8,1,27.9,8,1,20.1,8,1
1980/9/11,28.7,8,1,31.3,8,1,26.3,8,1
1980/9/12,27.3,8,1,30.4,8,1,25.1,8,1
1980/9/13,26.0,8,1,28.7,8,1,24.4,8,1
1980/9/14,24.0,8,1,29.1,8,1,20.6,8,1
1980/9/15,24.4,8,1,28.6,8,1,20.2,8,1
1980/9/16,24.4,8,1,28.2,8,1,20.9,8,1
1980/9/17,24.7,8,1,28.9,8,1,21.8,8,1
1980/9/18,22.3,8,1,24.9,8,1,20.4,8,1
1980/9/19,21.5,8,1,24.6,8,1,19.1,8,1
1980/9/20,22.0,8,1,25.5,8,1,18.0,8,1
1980/9/21,22.4,8,1,25.5,8,1,19.6,8,1
1980/9/22,22.2,8,1,25.9,8,1,19.5,8,1
1980/9/23,18.8,8,1,21.4,8,1,17.5,8,1
1980/9/24,18.9,8,1,21.0,8,1,17.2,8,1
1980/9/25,17.0,8,1,18.3,8,1,16.4,8,1
1980/9/26,16.1,8,1,17.6,8,1,15.4,8,1
1980/9/27,14.1,8,1,15.6,8,1,13.3,8,1
1980/9/28,17.0,8,1,20.7,8,1,13.7,8,1
1980/9/29,17.5,8,1,21.5,8,1,15.2,8,1
1980/9/30,18.3,8,1,23.8,8,1,13.2,8,1
1980/10/1,18.3,8,1,22.8,8,1,14.9,8,1
1980/10/2,17.8,8,1,22.8,8,1,14.0,8,1
1980/10/3,17.0,8,1,21.8,8,1,12.9,8,1
1980/10/4,17.3,8,1,23.9,8,1,12.2,8,1
1980/10/5,19.2,8,1,24.1,8,1,10.5,8,1
1980/10/6,22.7,8,1,25.1,8,1,19.7,8,1
1980/10/7,23.3,8,1,24.8,8,1,21.2,8,1
1980/10/8,22.2,8,1,25.7,8,1,18.8,8,1
1980/10/9,18.3,8,1,21.5,8,1,15.7,8,1
1980/10/10,19.5,8,1,23.2,8,1,15.3,8,1
1980/10/11,20.0,8,1,22.5,8,1,17.9,8,1
1980/10/12,20.2,8,1,24.1,8,1,18.5,8,1
1980/10/13,20.2,8,1,22.3,8,1,17.8,8,1
1980/10/14,19.2,8,1,24.6,8,1,14.4,8,1
1980/10/15,16.5,8,1,20.6,8,1,13.8,8,1
1980/10/16,17.5,8,1,21.3,8,1,14.0,8,1
1980/10/17,19.6,8,1,23.6,8,1,16.5,8,1
1980/10/18,20.7,8,1,24.8,8,1,17.8,8,1
1980/10/19,20.6,8,1,23.1,8,1,17.6,8,1
1980/10/20,18.9,8,1,23.1,8,1,16.7,8,1
1980/10/21,16.2,8,1,17.6,8,1,15.2,8,1
1980/10/22,15.7,8,1,18.9,8,1,13.1,8,1
1980/10/23,13.4,8,1,17.7,8,1,9.9,8,1
1980/10/24,13.0,8,1,17.0,8,1,9.2,8,1
1980/10/25,16.0,8,1,23.2,8,1,11.0,8,1
1980/10/26,17.5,8,1,23.5,8,1,15.1,8,1
1980/10/27,15.9,8,1,17.8,8,1,12.8,8,1
1980/10/28,14.3,8,1,19.6,8,1,9.4,8,1
1980/10/29,12.1,8,1,16.7,8,1,9.3,8,1
1980/10/30,12.6,8,1,17.2,8,1,7.8,8,1
1980/10/31,14.8,8,1,18.7,8,1,9.9,8,1
1980/11/1,13.0,8,1,17.0,8,1,8.3,8,1
1980/11/2,11.3,8,1,16.9,8,1,7.1,8,1
1980/11/3,10.1,8,1,14.9,8,1,4.9,8,1
1980/11/4,10.9,8,1,16.6,8,1,1.9,8,1
1980/11/5,14.6,8,1,18.9,8,1,9.4,8,1
1980/11/6,15.5,8,1,21.1,8,1,9.2,8,1
1980/11/7,15.7,8,1,21.2,8,1,9.7,8,1
1980/11/8,13.0,8,1,18.0,8,1,7.6,8,1
1980/11/9,9.7,8,1,13.5,8,1,6.5,8,1
1980/11/10,10.2,8,1,14.7,8,1,5.0,8,1
1980/11/11,12.1,8,1,17.3,8,1,6.0,8,1
1980/11/12,16.5,8,1,20.5,8,1,11.1,8,1
1980/11/13,16.6,8,1,21.9,8,1,9.5,8,1
1980/11/14,10.1,8,1,13.5,8,1,7.4,8,1
1980/11/15,10.9,8,1,17.2,8,1,4.0,8,1
1980/11/16,10.2,8,1,12.7,8,1,8.1,8,1
1980/11/17,11.2,8,1,13.0,8,1,9.1,8,1
1980/11/18,11.5,8,1,17.5,8,1,4.6,8,1
1980/11/19,11.9,8,1,17.5,8,1,5.6,8,1
1980/11/20,15.1,8,1,20.4,8,1,9.1,8,1
1980/11/21,15.2,8,1,19.6,8,1,11.2,8,1
1980/11/22,11.5,8,1,12.3,8,1,10.4,8,1
1980/11/23,13.3,8,1,15.6,8,1,11.6,8,1
1980/11/24,11.8,8,1,13.7,8,1,10.3,8,1
1980/11/25,12.5,8,1,14.6,8,1,10.0,8,1
1980/11/26,14.2,8,1,18.3,8,1,10.3,8,1
1980/11/27,12.5,8,1,16.8,8,1,8.5,8,1
1980/11/28,12.7,8,1,15.0,8,1,10.8,8,1
1980/11/29,11.1,8,1,15.5,8,1,7.8,8,1
1980/11/30,10.9,8,1,14.0,8,1,6.5,8,1
1980/12/1,11.7,8,1,17.5,8,1,5.8,8,1
1980/12/2,10.8,8,1,16.0,8,1,7.3,8,1
1980/12/3,13.5,8,1,18.2,8,1,9.4,8,1
1980/12/4,13.4,8,1,17.0,8,1,7.5,8,1
1980/12/5,7.8,8,1,12.3,8,1,2.0,8,1
1980/12/6,7.9,8,1,12.9,8,1,3.1,8,1
1980/12/7,8.1,8,1,13.6,8,1,2.1,8,1
1980/12/8,8.6,8,1,13.5,8,1,4.7,8,1
1980/12/9,7.0,8,1,10.9,8,1,4.1,8,1
1980/12/10,8.2,8,1,13.4,8,1,3.1,8,1
1980/12/11,8.6,8,1,12.9,8,1,3.3,8,1
1980/12/12,12.3,8,1,16.9,8,1,6.5,8,1
1980/12/13,7.9,8,1,12.1,8,1,5.5,8,1
1980/12/14,7.1,8,1,8.6,8,1,5.1,8,1
1980/12/15,7.2,8,1,10.1,8,1,3.4,8,1
1980/12/16,6.7,8,1,9.5,8,1,3.2,8,1
1980/12/17,6.2,8,1,11.9,8,1,-0.3,8,1
1980/12/18,6.7,8,1,10.6,8,1,3.3,8,1
1980/12/19,6.1,8,1,10.0,8,1,1.4,8,1
1980/12/20,3.8,8,1,10.1,8,1,0.2,8,1
1980/12/21,3.6,8,1,8.2,8,1,-1.0,8,1
1980/12/22,3.8,8,1,9.6,8,1,-2.1,8,1
1980/12/23,4.7,8,1,8.4,8,1,1.1,8,1
1980/12/24,5.7,8,1,7.9,8,1,2.7,8,1
1980/12/25,8.3,8,1,12.6,8,1,3.8,8,1
1980/12/26,6.0,8,1,11.4,8,1,2.9,8,1
1980/12/27,6.1,8,1,9.4,8,1,2.9,8,1
1980/12/28,5.4,8,1,8.8,8,1,0.8,8,1
1980/12/29,5.5,8,1,8.4,8,1,0.4,8,1
1980/12/30,6.6,8,1,10.2,8,1,3.4,8,1
1980/12/31,5.3,8,1,10.2,8,1,0.1,8,1
1981/1/1,3.9,8,1,8.8,8,1,-1.5,8,1
1981/1/2,6.1,8,1,11.4,8,1,2.5,8,1
1981/1/3,6.1,8,1,7.8,8,1,4.5,8,1
1981/1/4,5.5,8,1,9.1,8,1,2.3,8,1
1981/1/5,3.9,8,1,8.0,8,1,0.5,8,1
1981/1/6,3.1,8,1,6.5,8,1,-0.8,8,1
1981/1/7,3.2,8,1,7.8,8,1,-0.9,8,1
1981/1/8,4.8,8,1,8.3,8,1,0.8,8,1
1981/1/9,6.1,8,1,9.7,8,1,0.4,8,1
1981/1/10,6.3,8,1,11.2,8,1,1.5,8,1
1981/1/11,3.3,8,1,7.0,8,1,0.1,8,1
1981/1/12,2.1,8,1,8.0,8,1,-2.5,8,1
1981/1/13,1.2,8,1,5.7,8,1,-4.9,8,1
1981/1/14,2.3,8,1,6.9,8,1,-3.0,8,1
1981/1/15,3.5,8,1,7.2,8,1,-1.6,8,1
1981/1/16,2.4,8,1,5.9,8,1,0.8,8,1
1981/1/17,3.4,8,1,7.7,8,1,-0.4,8,1
1981/1/18,3.4,8,1,7.5,8,1,-0.4,8,1
1981/1/19,4.7,8,1,10.4,8,1,-1.3,8,1
1981/1/20,4.1,8,1,7.3,8,1,1.5,8,1
1981/1/21,2.0,8,1,6.3,8,1,-1.9,8,1
1981/1/22,2.5,8,1,6.2,8,1,-0.8,8,1
1981/1/23,4.6,8,1,9.2,8,1,2.0,8,1
1981/1/24,5.8,8,1,11.8,8,1,0.0,8,1
1981/1/25,6.1,8,1,9.0,8,1,3.0,8,1
1981/1/26,3.3,8,1,6.3,8,1,1.1,8,1
1981/1/27,3.0,8,1,6.8,8,1,0.0,8,1
1981/1/28,3.6,8,1,7.8,8,1,1.0,8,1
1981/1/29,4.1,8,1,8.2,8,1,0.4,8,1
1981/1/30,4.2,8,1,8.3,8,1,0.9,8,1
1981/1/31,3.7,8,1,8.8,8,1,0.1,8,1
1981/2/1,1.6,8,1,2.8,8,1,0.4,8,1
1981/2/2,4.4,8,1,8.5,8,1,0.5,8,1
1981/2/3,3.1,8,1,7.2,8,1,0.0,8,1
1981/2/4,3.9,8,1,7.3,8,1,0.3,8,1
1981/2/5,4.7,8,1,9.5,8,1,0.6,8,1
1981/2/6,5.3,8,1,9.4,8,1,1.3,8,1
1981/2/7,3.4,8,1,6.6,8,1,0.9,8,1
1981/2/8,5.3,8,1,9.9,8,1,-1.7,8,1
1981/2/9,5.9,8,1,10.0,8,1,0.2,8,1
1981/2/10,6.2,8,1,10.7,8,1,-1.2,8,1
1981/2/11,4.5,8,1,9.0,8,1,1.5,8,1
1981/2/12,4.8,8,1,8.9,8,1,-1.4,8,1
1981/2/13,6.8,8,1,11.1,8,1,-0.1,8,1
1981/2/14,9.3,8,1,12.8,8,1,7.5,8,1
1981/2/15,8.9,8,1,12.0,8,1,6.6,8,1
1981/2/16,10.5,8,1,17.1,8,1,5.4,8,1
1981/2/17,2.8,8,1,8.9,8,1,0.2,8,1
1981/2/18,3.2,8,1,7.4,8,1,-3.2,8,1
1981/2/19,6.9,8,1,11.6,8,1,3.3,8,1
1981/2/20,4.3,8,1,6.4,8,1,1.3,8,1
1981/2/21,5.6,8,1,10.1,8,1,1.7,8,1
1981/2/22,4.8,8,1,8.4,8,1,1.3,8,1
1981/2/23,4.1,8,1,6.3,8,1,2.1,8,1
1981/2/24,3.1,8,1,3.8,8,1,1.6,8,1
1981/2/25,2.7,8,1,5.9,8,1,-0.6,8,1
1981/2/26,0.8,8,1,4.0,8,1,-2.0,8,1
1981/2/27,0.5,8,1,4.5,8,1,-3.7,8,1
1981/2/28,2.4,8,1,6.6,8,1,-2.3,8,1
1981/3/1,3.9,8,1,8.1,8,1,-0.3,8,1
1981/3/2,3.2,8,1,7.4,8,1,-0.4,8,1
1981/3/3,5.4,8,1,9.8,8,1,-0.4,8,1
1981/3/4,5.8,8,1,6.7,8,1,4.8,8,1
1981/3/5,6.6,8,1,10.0,8,1,4.2,8,1
1981/3/6,6.6,8,1,10.8,8,1,1.3,8,1
1981/3/7,7.1,8,1,10.5,8,1,0.3,8,1
1981/3/8,9.0,8,1,13.9,8,1,5.0,8,1
1981/3/9,4.9,8,1,7.7,8,1,3.7,8,1
1981/3/10,4.9,8,1,10.4,8,1,1.9,8,1
1981/3/11,5.2,8,1,9.7,8,1,0.1,8,1
1981/3/12,8.0,8,1,12.5,8,1,2.6,8,1
1981/3/13,9.4,8,1,16.4,8,1,2.4,8,1
1981/3/14,8.3,8,1,10.2,8,1,6.9,8,1
1981/3/15,14.7,8,1,18.5,8,1,7.8,8,1
1981/3/16,8.3,8,1,12.6,8,1,5.4,8,1
1981/3/17,7.4,8,1,12.4,8,1,2.2,8,1
